crash_row_id,site_id,site_name,site_gemeente,site_lat,site_long,distance_km,crash_lat,crash_long,DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_MUNTY_COLLISION_NL,TX_WEATHER_NL,TX_ROAD_CONDITION_NL,TX_LIGHT_CONDITION_NL,TX_CLASS_ACCIDENTS_NL,CD_ROAD_USR_TYPE1,TX_ROAD_USR_TYPE1_NL,CD_ROAD_USR_TYPE2,TX_ROAD_USR_TYPE2_NL,TX_CROSSWAY_NL,CD_ROAD_TYPE_NL,TX_BUILD_UP_AREA_NL,TX_COLLISION_TYPE_NL,TX_OBSTACLES_NL
13926,68,Ieper,Ieper,50.85032,2.85608,0.24100367016543495,50.849893529109785,2.859445837979832,2019,4,8,33011,Ieper,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
13944,41,Maasmechelen teller 1,Maasmechelen,50.97025,5.69799,0.391695436855666,50.967243093323674,5.695076114215035,2019,3,10,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
13944,42,Maasmechelen teller 2,Maasmechelen,50.97043,5.6981,0.41281064838419657,50.967243093323674,5.695076114215035,2019,3,10,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
13945,41,Maasmechelen teller 1,Maasmechelen,50.97025,5.69799,0.8758406515315675,50.96240466416545,5.699103673969478,2019,3,8,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
13945,42,Maasmechelen teller 2,Maasmechelen,50.97043,5.6981,0.8951402412074976,50.96240466416545,5.699103673969478,2019,3,8,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
13962,124,Beveren teller 2,Beveren,51.1964712,4.2361077,0.31510217343793245,51.199296773373256,4.235763743272178,2019,5,16,46003,Beveren,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
13972,106,St. pieters leeuw teller 1,Sint-Pieters-Leeuw,50.75533,4.24951,0.7611962362304654,50.76124463636199,4.254958433789929,2019,3,9,23077,Sint-Pieters-Leeuw,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
13972,105,St. pieters leeuw teller 2,Halle,50.75509,4.24943,0.7871341964433739,50.76124463636199,4.254958433789929,2019,3,9,23077,Sint-Pieters-Leeuw,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14011,140,Hasselt ring,Hasselt,50.9300038,5.3438616,0.9176580244324124,50.92481503077097,5.3336800903672055,2019,3,7,71022,Hasselt,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14015,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.6262487863858226,50.94648149966483,5.344686760134927,2019,4,16,71022,Hasselt,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets,Buiten Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14015,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.6832989819066267,50.94648149966483,5.344686760134927,2019,4,16,71022,Hasselt,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets,Buiten Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14034,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.03633009579095684,50.81305289451377,4.935054934931166,2019,4,18,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14034,23,Tienen 3,Tienen,50.81324,4.93447,0.04606298778421636,50.81305289451377,4.935054934931166,2019,4,18,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14034,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.07118840947257453,50.81305289451377,4.935054934931166,2019,4,18,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14036,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.8883861431433933,50.805405686824464,4.9378464617168785,2019,5,15,24107,Tienen,Onbekend,Onbekend,Dag,met lichtgewonden,2,Andere weggebruiker,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14036,23,Tienen 3,Tienen,50.81324,4.93447,0.9028637681451296,50.805405686824464,4.9378464617168785,2019,5,15,24107,Tienen,Onbekend,Onbekend,Dag,met lichtgewonden,2,Andere weggebruiker,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14036,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.9082518295034063,50.805405686824464,4.9378464617168785,2019,5,15,24107,Tienen,Onbekend,Onbekend,Dag,met lichtgewonden,2,Andere weggebruiker,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14039,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.49718022249914057,50.81254623216732,4.942957187401451,2019,4,15,24107,Tienen,Normaal,Droog,Dag,met zwaargewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14039,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.5636234798215904,50.81254623216732,4.942957187401451,2019,4,15,24107,Tienen,Normaal,Droog,Dag,met zwaargewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14039,23,Tienen 3,Tienen,50.81324,4.93447,0.6012711173727727,50.81254623216732,4.942957187401451,2019,4,15,24107,Tienen,Normaal,Droog,Dag,met zwaargewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14040,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.03633009579095684,50.81305289451377,4.935054934931166,2019,3,12,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14040,23,Tienen 3,Tienen,50.81324,4.93447,0.04606298778421636,50.81305289451377,4.935054934931166,2019,3,12,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14040,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.07118840947257453,50.81305289451377,4.935054934931166,2019,3,12,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14041,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.48678099834110955,50.809042201514934,4.937540857539957,2019,3,7,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,8,Voetganger,Buiten Kruispunt,Gemeenteweg,buiten bebouwde kom,Met een voetganger,Geen hindernis
14041,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.5132009712732288,50.809042201514934,4.937540857539957,2019,3,7,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,8,Voetganger,Buiten Kruispunt,Gemeenteweg,buiten bebouwde kom,Met een voetganger,Geen hindernis
14041,23,Tienen 3,Tienen,50.81324,4.93447,0.5142293493511241,50.809042201514934,4.937540857539957,2019,3,7,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,8,Voetganger,Buiten Kruispunt,Gemeenteweg,buiten bebouwde kom,Met een voetganger,Geen hindernis
14042,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.4133204563664464,50.80965354293628,4.937059502848386,2019,3,15,24107,Tienen,Onbekend,Onbekend,Dag,met lichtgewonden,6,Bromfiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14042,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.4378402083284337,50.80965354293628,4.937059502848386,2019,3,15,24107,Tienen,Onbekend,Onbekend,Dag,met lichtgewonden,6,Bromfiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14042,23,Tienen 3,Tienen,50.81324,4.93447,0.43833877862598536,50.80965354293628,4.937059502848386,2019,3,15,24107,Tienen,Onbekend,Onbekend,Dag,met lichtgewonden,6,Bromfiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14194,135,Retie 2,Dessel,51.2544998,5.1040064,0.619967470492367,51.249448089655026,5.107775920564935,2019,6,6,13006,Dessel,Normaal,Droog,Dag,met lichtgewonden,7,Motorfiets,3,Fiets,Buiten Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14194,134,Retie,Dessel,51.2548405,5.1037658,0.6613784619369683,51.249448089655026,5.107775920564935,2019,6,6,13006,Dessel,Normaal,Droog,Dag,met lichtgewonden,7,Motorfiets,3,Fiets,Buiten Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14225,43,Maaseik teller 1,Maaseik,51.09344,5.79715,0.3952932784384872,51.09383328317954,5.791524429716376,2019,6,12,72021,Maaseik,Normaal,Droog,Dag,met lichtgewonden,5,Lichte vrachtauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14225,44,Maaseik teller 2,Maaseik,51.09359,5.79726,0.40146062065406424,51.09383328317954,5.791524429716376,2019,6,12,72021,Maaseik,Normaal,Droog,Dag,met lichtgewonden,5,Lichte vrachtauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14230,14,Genk,Genk,50.97172,5.48927,0.859210728602274,50.966338017228985,5.480465527001272,2019,6,16,71016,Genk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14236,14,Genk,Genk,50.97172,5.48927,0.9109574012105147,50.966317628990645,5.499049848209713,2019,6,11,71016,Genk,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14239,69,Leuven teller 1,Leuven,50.87549,4.71526,0.7523049122377231,50.87992138201956,4.707157636304404,2019,6,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14239,77,Leuven teller 2,Leuven,50.88672,4.70796,0.7580644919749788,50.87992138201956,4.707157636304404,2019,6,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14239,107,leuven totem,Leuven,50.8870744,4.7087919,0.8035996828276064,50.87992138201956,4.707157636304404,2019,6,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14243,108,Heverlee teller 1,Leuven,50.8471728,4.6954674,0.7729574143524341,50.8541228028924,4.695685997504931,2019,6,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,10,"één bestuurder, geen hindernis",Buiten Kruispunt,Gewestweg,binnen bebouwde kom,"Eén bestuurder, geen hindernis (incl. val)",Geen hindernis
14243,76,Heverlee teller 2,Leuven,50.84606,4.69597,0.8967644436925568,50.8541228028924,4.695685997504931,2019,6,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,10,"één bestuurder, geen hindernis",Buiten Kruispunt,Gewestweg,binnen bebouwde kom,"Eén bestuurder, geen hindernis (incl. val)",Geen hindernis
14246,77,Leuven teller 2,Leuven,50.88672,4.70796,0.754674210452476,50.885912676612676,4.6972781552039695,2019,6,19,24062,Leuven,Normaal,Droog,Dag,met zwaargewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
14246,107,leuven totem,Leuven,50.8870744,4.7087919,0.8179345489489899,50.885912676612676,4.6972781552039695,2019,6,19,24062,Leuven,Normaal,Droog,Dag,met zwaargewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
14247,77,Leuven teller 2,Leuven,50.88672,4.70796,0.8618159953795087,50.879400716824556,4.7039194925630206,2019,6,17,24062,Leuven,Normaal,Droog,Dag,met zwaargewonden,3,Fiets,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14247,69,Leuven teller 1,Leuven,50.87549,4.71526,0.9067467187809164,50.879400716824556,4.7039194925630206,2019,6,17,24062,Leuven,Normaal,Droog,Dag,met zwaargewonden,3,Fiets,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14247,107,leuven totem,Leuven,50.8870744,4.7087919,0.9191926123859092,50.879400716824556,4.7039194925630206,2019,6,17,24062,Leuven,Normaal,Droog,Dag,met zwaargewonden,3,Fiets,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14254,73,Herent teller 2,Herent,50.89128,4.64685,0.5944694603710351,50.893012416709745,4.638831832245215,2019,6,18,24038,Herent,Normaal,Droog,Dag,met zwaargewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14254,72,Herent teller 1,Herent,50.89135,4.64689,0.5946585431081873,50.893012416709745,4.638831832245215,2019,6,18,24038,Herent,Normaal,Droog,Dag,met zwaargewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14258,101,Diest teller 1,Diest,50.97799,5.04481,0.7141430094567426,50.98063911322248,5.05410261349862,2019,6,18,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14258,102,Diest teller 2,Diest,50.9779,5.04474,0.7227705780756766,50.98063911322248,5.05410261349862,2019,6,18,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14259,101,Diest teller 1,Diest,50.97799,5.04481,0.8078244264520864,50.97979833720073,5.055985679749611,2019,6,14,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14259,102,Diest teller 2,Diest,50.9779,5.04474,0.8151065979503537,50.97979833720073,5.055985679749611,2019,6,14,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14264,111,Zaventem totem,Zaventem,50.8871216,4.4597084,0.8694725181940178,50.882145464450964,4.469268977637076,2019,6,13,23094,Zaventem,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14280,71,Kampenhout teller 2,Kampenhout,50.95589,4.59164,0.6512412250130941,50.959253826588245,4.584028588541971,2019,6,18,23038,Kampenhout,Regenval,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,10,"één bestuurder, geen hindernis",Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,"Eén bestuurder, geen hindernis (incl. val)",Geen hindernis
14280,70,Kampenhout teller 1,Kampenhout,50.95682,4.59318,0.6957600354261663,50.959253826588245,4.584028588541971,2019,6,18,23038,Kampenhout,Regenval,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,10,"één bestuurder, geen hindernis",Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,"Eén bestuurder, geen hindernis (incl. val)",Geen hindernis
14336,116,Melle teller 2,Melle,50.9986113,3.8040599,0.6116690938813926,51.003593950692824,3.8003560796757063,2019,6,19,44040,Melle,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14336,117,Melle teller 1,Melle,50.9986113,3.8040599,0.6116690938813926,51.003593950692824,3.8003560796757063,2019,6,19,44040,Melle,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14343,114,Deinze teller 1,Nazareth,50.9598305,3.555502,0.8460537917312306,50.95563280323267,3.5454272041157404,2019,6,16,44048,Nazareth,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,10,"één bestuurder, geen hindernis",Buiten Kruispunt,Gemeenteweg,buiten bebouwde kom,"Eén bestuurder, geen hindernis (incl. val)",Geen hindernis
14343,113,Deinze teller 2,Deinze,50.96018,3.55578,0.8839975406485351,50.95563280323267,3.5454272041157404,2019,6,16,44048,Nazareth,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,10,"één bestuurder, geen hindernis",Buiten Kruispunt,Gemeenteweg,buiten bebouwde kom,"Eén bestuurder, geen hindernis (incl. val)",Geen hindernis
14351,7,Evergem 1,Evergem,51.1089,3.70317,0.6379520500402127,51.10558444279923,3.71062734166274,2019,6,22,44019,Evergem,Onbekend,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14351,6,Evergem 2,Evergem,51.10894,3.70298,0.6513603429354966,51.10558444279923,3.71062734166274,2019,6,22,44019,Evergem,Onbekend,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14400,126,Hamme totem,Hamme,51.1017709,4.1469307,0.7710474279619239,51.09521825626254,4.143318398886919,2019,6,18,42008,Hamme,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
14421,10,Aalst 2,Aalst,50.93549,4.01571,0.4786827760302317,50.93943157526531,4.018456778523198,2019,6,12,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Op Kruispunt,Gewestweg,binnen bebouwde kom,Weggebruiker tegen hindernis op de rijbaan,"Op de rijbaan: Werken (signal., aarde, toestel,…)"
14421,19,Aalst 1,Aalst,50.93433,4.01471,0.6250797567142486,50.93943157526531,4.018456778523198,2019,6,12,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Op Kruispunt,Gewestweg,binnen bebouwde kom,Weggebruiker tegen hindernis op de rijbaan,"Op de rijbaan: Werken (signal., aarde, toestel,…)"
14421,11,Aalst 3,Aalst,50.93385,4.01647,0.6360656337268189,50.93943157526531,4.018456778523198,2019,6,12,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Op Kruispunt,Gewestweg,binnen bebouwde kom,Weggebruiker tegen hindernis op de rijbaan,"Op de rijbaan: Werken (signal., aarde, toestel,…)"
14435,125,Dendermonde totem,Dendermonde,51.0372706,4.1025998,0.48803455769820014,51.03302316616406,4.104358147440273,2019,6,11,42006,Dendermonde,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14435,122,Dendermonde teller 2,Dendermonde,51.0373918,4.1019222,0.5147671592286311,51.03302316616406,4.104358147440273,2019,6,11,42006,Dendermonde,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14436,122,Dendermonde teller 2,Dendermonde,51.0373918,4.1019222,0.7301206916170462,51.03156716383011,4.097102112092146,2019,6,10,42006,Dendermonde,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Weggebruiker tegen hindernis buiten rijbaan,Andere hindernis
14436,125,Dendermonde totem,Dendermonde,51.0372706,4.1025998,0.7416100740764149,51.03156716383011,4.097102112092146,2019,6,10,42006,Dendermonde,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Weggebruiker tegen hindernis buiten rijbaan,Andere hindernis
14449,142,TEST Validatie BRUGGE Y2H22022134,Brugge,51.22632,3.24095,0.5997443268859812,51.222027746042784,3.235734781878332,2019,6,8,31005,Brugge,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14449,52,Brugge,Brugge,51.22632,3.24095,0.5997443268859812,51.222027746042784,3.235734781878332,2019,6,8,31005,Brugge,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14479,55,Torhout teller 1,Torhout,51.07161,3.08261,0.41402975982934775,51.07108167123371,3.088475795950188,2019,6,13,31033,Torhout,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14479,56,Torhout teller 2,Torhout,51.07147,3.08244,0.42392400158518606,51.07108167123371,3.088475795950188,2019,6,13,31033,Torhout,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14502,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.857263554924081,50.821808393249896,3.2688219307242505,2019,6,10,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14502,74,Kortrijk teller 1,Kortrijk,50.81909,3.25728,0.86530630406989,50.821808393249896,3.2688219307242505,2019,6,10,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14504,16,Kortrijk 1,Kortrijk,50.83332,3.27777,0.08330880892956541,50.833266195786685,3.2789531929038764,2019,6,17,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14504,17,Kortrijk 2,Kortrijk,50.83339,3.27773,0.08699885676525247,50.833266195786685,3.2789531929038764,2019,6,17,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
14506,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.507669675112178,50.827779995924814,3.2572513475960285,2019,6,13,34022,Kortrijk,Regenval,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
14506,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.9485012188684315,50.827779995924814,3.2572513475960285,2019,6,13,34022,Kortrijk,Regenval,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
