site_id,months_observed,total_crashes,average_monthly_crashes,total_cyclists,average_monthly_cyclists,crash_month_share,crashes_per_10000_cyclists,smoothed_crashes_per_10000_cyclists,radius_key,radius_label,site_nr,long,lat,naam,gemeente,datum_van,historical_risk_rank
79,29,1.0,0.034482758620689655,162790.0,5613.448275862069,0.034482758620689655,0.06142883469500584,0.07932433734516775,1km_bike,1.0 km,300025809,4.16537,50.75848,Pepingen teller 2,Pepingen,2022-07-13,128
1,62,5.0,0.08064516129032258,721774.0,11641.516129032258,0.08064516129032258,0.069273761592964,0.07339047945101915,1km_bike,1.0 km,100046096,4.456121776137429,50.91618331151478,Machelen,Machelen,2019-08-22,129
20,62,7.0,0.11290322580645161,1064138.0,17163.516129032258,0.11290322580645161,0.06578094194549955,0.06861713609835776,1km_bike,1.0 km,100052884,3.20048,51.17416,Brugge,Brugge,2019-08-22,130
108,28,4.0,0.14285714285714285,626931.0,22390.39285714286,0.14285714285714285,0.06380287463851683,0.06861696682995756,1km_bike,1.0 km,300026820,4.6954674,50.8471728,Heverlee teller 1,Leuven,2022-08-25,131
87,29,4.0,0.13793103448275862,639625.0,22056.03448275862,0.13793103448275862,0.06253664256400235,0.06727573655510605,1km_bike,1.0 km,300025932,4.81259,50.99084,Aarschot,Aarschot,2022-07-16,132
109,28,7.0,0.25,1204089.0,43003.17857142857,0.14285714285714285,0.05813523751151285,0.06070614547024558,1km_bike,1.0 km,300026861,4.4707023,50.9903936,Zemst,Zemst,2022-08-26,133
26,39,3.0,0.07692307692307693,618625.0,15862.179487179486,0.07692307692307693,0.04849464538290564,0.05361100749611812,1km_bike,1.0 km,300019223,4.45444,50.86995,Zaventem,Zaventem,2021-08-06,134
28,31,0.0,0.0,60957.0,1966.3548387096773,0.0,0.0,0.052157274865862385,1km_bike,1.0 km,300023447,5.30314,50.75488,Heers,Heers,2022-04-14,135
92,29,1.0,0.034482758620689655,261831.0,9028.655172413793,0.034482758620689655,0.03819257459964634,0.05040104461890565,1km_bike,1.0 km,300026086,4.64479,51.14989,Nijlen teller 1,Nijlen,2022-07-24,136
34,31,0.0,0.0,63764.0,2056.9032258064517,0.0,0.0,0.05016700195379034,1km_bike,1.0 km,300023486,5.3033,50.75486,Heers teller 1,Heers,2022-04-15,137
93,29,1.0,0.034482758620689655,268285.0,9251.206896551725,0.034482758620689655,0.037273794658665226,0.04923128560232088,1km_bike,1.0 km,300026087,4.64469,51.14998,Nijlen teller 2,Nijlen,2022-07-24,138
73,29,3.0,0.10344827586206896,733010.0,25276.206896551725,0.10344827586206896,0.040927136055442626,0.04535543206369599,1km_bike,1.0 km,300025576,4.64685,50.89128,Herent teller 2,Herent,2022-07-07,139
29,31,0.0,0.0,109486.0,3531.8064516129034,0.0,0.0,0.030937562066705462,1km_bike,1.0 km,300023449,5.52825,50.79286,Tongeren,Tongeren,2022-04-14,140
36,31,0.0,0.0,203556.0,6566.322580645161,0.0,0.0,0.017296772933158948,1km_bike,1.0 km,300023488,5.63012,50.88131,Lanaken teller 2,Lanaken,2022-04-15,141
35,31,0.0,0.0,375528.0,12113.806451612903,0.0,0.0,0.009577147955091863,1km_bike,1.0 km,300023487,5.6314,50.88112,Lanaken teller 1,Lanaken,2022-04-15,142
