site_id,year,month,predicted_probability,predicted_label,radius_key,radius_label,naam,gemeente,datum_van,long,lat,forecast_risk_rank,risk_label
98,2024,11,0.19479897818062095,0,1km_bike,1.0 km,Geel teller 2,Geel,2022-07-26,4.99643,51.1481,89,Lower risk
97,2024,11,0.19275081077566056,0,1km_bike,1.0 km,Geel teller 1,Geel,2022-07-26,4.99698,51.14813,90,Lower risk
127,2024,11,0.19204274189438036,0,1km_bike,1.0 km,Geel totem,Westerlo,2022-10-26,4.9400421,51.1342966,91,Lower risk
48,2024,11,0.18960274654711914,0,1km_bike,1.0 km,As,As,2022-06-01,5.60389,51.00509,92,Lower risk
95,2024,11,0.18889702503478736,0,1km_bike,1.0 km,Lier teller 1,Lier,2022-07-26,4.58437,51.11687,93,Lower risk
1,2024,11,0.1881180955952127,0,1km_bike,1.0 km,Machelen,Machelen,2019-08-22,4.456121776137429,50.91618331151478,94,Lower risk
87,2024,11,0.18502909488030087,0,1km_bike,1.0 km,Aarschot,Aarschot,2022-07-16,4.81259,50.99084,95,Lower risk
8,2024,11,0.18341521220967763,0,1km_bike,1.0 km,Heist op den Berg 1,Heist-op-den-Berg,2019-08-22,4.68823,51.06759,96,Lower risk
96,2024,11,0.18244013033263268,0,1km_bike,1.0 km,Lier teller 2,Lier,2022-07-26,4.58444,51.11705,97,Lower risk
136,2024,11,0.18022581822678868,0,1km_bike,1.0 km,Gent R4,Gent,2023-03-01,3.7587918,51.0876313,98,Lower risk
37,2024,11,0.179333462459859,0,1km_bike,1.0 km,Lommel teller 1,Lommel,2022-04-20,5.29211,51.23299,99,Lower risk
49,2024,11,0.17921318449369603,0,1km_bike,1.0 km,Bokrijk,Genk,2022-06-01,5.41001,50.95264,100,Lower risk
26,2024,11,0.1766567093081796,0,1km_bike,1.0 km,Zaventem,Zaventem,2021-08-06,4.45444,50.86995,101,Lower risk
124,2024,11,0.1738732899008445,0,1km_bike,1.0 km,Beveren teller 2,Beveren,2022-10-06,4.2361077,51.1964712,102,Lower risk
44,2024,11,0.17206109526012306,0,1km_bike,1.0 km,Maaseik teller 2,Maaseik,2022-04-28,5.79726,51.09359,103,Lower risk
131,2024,11,0.1693589422115992,0,1km_bike,1.0 km,Nevele,Deinze,2023-01-25,3.558569,51.0276612,104,Lower risk
