site_id,year,month,crash_count_2_5km,nearest_crash_distance_km,average_crash_distance_km,crash_happened_in_month_2_5km
59,2019,1,3,0.6980618271164909,1.530350289004277,1
59,2019,2,2,1.117842786305448,1.372074436810367,1
59,2019,3,3,0.8408599321083491,1.0425133840788205,1
59,2019,4,2,0.2510552028456519,0.5795069356721488,1
59,2019,5,4,0.5088126412955094,1.0487598192669265,1
59,2019,6,3,1.0379126499595883,1.365095174217748,1
59,2019,7,3,0.8774887579642995,1.3746844423761404,1
59,2019,8,3,0.4640902262353528,1.134077709654559,1
59,2019,9,6,0.5141901551230399,0.9807248283606618,1
59,2019,11,3,0.6875233290508256,1.4789196432144296,1
59,2019,12,4,1.1363289057732844,1.5186667551447963,1
59,2020,1,3,0.3924897266755987,0.7468432682347302,1
59,2020,2,2,0.7237435392368007,0.8158511038677232,1
59,2020,3,5,0.6029482291317021,1.6672089128378265,1
59,2020,4,2,2.1638948136734903,2.190162854911856,1
59,2020,5,4,1.1674296588360833,1.6790093655130436,1
59,2020,6,1,0.5836503159558745,0.5836503159558745,1
59,2020,7,3,1.0155239905611428,1.71002315316069,1
59,2020,8,1,2.0599335203276765,2.0599335203276765,1
59,2020,9,1,0.865582580868207,0.865582580868207,1
59,2020,10,1,1.948609568485506,1.948609568485506,1
59,2020,11,1,0.2358473119679569,0.2358473119679569,1
59,2020,12,1,1.4246938194659646,1.4246938194659646,1
59,2021,1,1,0.7696375086366624,0.7696375086366624,1
59,2021,2,2,0.5396818353127719,1.0930091187548578,1
59,2021,3,5,1.80532764713436,2.1659212786964894,1
59,2021,4,1,2.1454998841207003,2.1454998841207003,1
59,2021,5,2,1.7343820151431772,1.9203826048286006,1
59,2021,6,9,0.7566941018972437,1.6767632156916925,1
59,2021,7,2,1.0167093249181924,1.3923497625747987,1
59,2021,8,5,0.5088126412955094,1.0103589636254742,1
59,2021,9,7,0.5287371162176394,0.7530618475785726,1
59,2021,10,1,0.5028848870848969,0.5028848870848969,1
59,2021,11,4,0.5725064540607488,1.2332576998499785,1
59,2021,12,1,1.8578778460498755,1.8578778460498755,1
59,2022,1,1,1.7802939282358958,1.7802939282358958,1
59,2022,2,1,0.9079586684986458,0.9079586684986458,1
59,2022,3,6,0.2358477906540425,1.5059779164361562,1
59,2022,4,1,2.240408660172114,2.240408660172114,1
59,2022,5,4,1.24982343034633,1.698989153139237,1
59,2022,7,2,0.9079585792435644,1.6316350531476236,1
59,2022,9,2,0.5789388968850412,0.9667368382527921,1
59,2022,10,4,0.9445293236120592,1.3907732688614778,1
59,2022,11,6,1.0166539740410825,1.71315725419775,1
59,2022,12,2,1.3923456789846669,1.8929564858615555,1
59,2023,1,4,0.9079585675251068,1.5072327746741667,1
59,2023,2,1,0.7216231431612975,0.7216231431612975,1
59,2023,3,3,1.0159718213852154,2.0051244692956076,1
59,2023,4,1,0.1651192636674692,0.1651192636674692,1
59,2023,6,4,0.2508276650469277,1.2254505867570302,1
59,2023,7,3,0.5867587012165218,1.3750757800516762,1
59,2023,8,3,0.5086873462440641,1.1132370049446794,1
59,2023,9,2,0.6969680848871389,1.3022542970611934,1
59,2023,10,5,1.1077841477334045,1.7226961320449607,1
59,2023,11,5,0.5867587012165218,1.4258763612919552,1
59,2023,12,2,0.759663782251762,1.0203033429654744,1
59,2024,1,1,2.198194956481526,2.198194956481526,1
59,2024,2,2,0.676935133181687,1.2663251593349514,1
59,2024,3,3,1.1499310200879154,1.6501962571753612,1
59,2024,4,4,0.4681186516444546,1.2221034601646752,1
59,2024,5,1,1.6463367786156728,1.6463367786156728,1
59,2024,6,3,0.5789389253988027,1.0567453692726676,1
59,2024,7,1,1.668733211718614,1.668733211718614,1
59,2024,8,1,0.586530801207695,0.586530801207695,1
59,2024,9,2,1.5754088924154177,1.8359643041513354,1
59,2024,10,2,0.1649554491389138,0.7340682893234243,1
59,2024,11,2,0.2069231349699721,0.4006344636290705,1
60,2017,1,1,2.073496588444983,2.073496588444983,1
60,2017,2,1,0.2249503911616838,0.2249503911616838,1
60,2017,3,2,1.0735584386454935,1.3611408884794027,1
60,2017,4,1,1.3942902466552638,1.3942902466552638,1
60,2017,5,1,1.606743791560704,1.606743791560704,1
60,2017,6,2,0.4932180114324697,1.3106446687411593,1
60,2017,7,1,0.9130846420245844,0.9130846420245844,1
60,2017,8,3,0.8377871768302146,1.0422343967277936,1
60,2017,9,6,0.4303886067223452,1.0137890890032875,1
60,2017,10,1,2.493627219206582,2.493627219206582,1
60,2017,12,4,0.5756995311492706,1.3125736299226525,1
60,2018,2,3,0.8904509421585002,1.8174452561347145,1
60,2018,3,2,1.290110264297296,1.4428883383398365,1
60,2018,5,4,0.7952697112979595,1.2193678875029317,1
60,2018,6,4,0.9072861062398376,1.1895564316316372,1
60,2018,7,1,0.697379963765051,0.697379963765051,1
60,2018,8,3,0.9227471517943928,1.3365566443796908,1
60,2018,9,1,1.7778711356651982,1.7778711356651982,1
60,2018,10,1,0.9068116792642524,0.9068116792642524,1
60,2018,11,2,0.5677597105971938,0.8132497700585297,1
60,2018,12,3,0.9551983748606426,1.8407333923075806,1
60,2019,1,3,0.6622753874510777,1.4996988273960656,1
60,2019,2,2,1.0805421203489471,1.3346278483352412,1
60,2019,3,3,0.8823068638936944,1.0584279135804562,1
60,2019,4,2,0.2919277131312349,0.6207290986574039,1
60,2019,5,4,0.4627396083980355,1.0477159461740926,1
60,2019,6,3,1.0568132867139737,1.3764076253116142,1
60,2019,7,3,0.9227977827394692,1.392353948316103,1
60,2019,8,3,0.4315793627929774,1.139162679634896,1
60,2019,9,6,0.4675544057336301,0.9926742405458153,1
60,2019,11,3,0.6549579462154644,1.4775195511223602,1
60,2019,12,4,1.1186851776587727,1.5178815141634088,1
60,2020,1,3,0.4304539829652231,0.7889235094276316,1
60,2020,2,2,0.6898209186759477,0.8196757014297604,1
60,2020,3,5,0.5721209522286204,1.676321521617633,1
60,2020,4,2,2.192030832909415,2.225376064358386,1
60,2020,5,4,1.1519216175901972,1.6870978380269495,1
60,2020,6,1,0.6235250451946444,0.6235250451946444,1
60,2020,7,3,1.0582980571786702,1.7075021118175993,1
60,2020,8,1,2.0442499700173467,2.0442499700173467,1
60,2020,9,1,0.9105555039671138,0.9105555039671138,1
60,2020,10,1,1.976443028958047,1.976443028958047,1
60,2020,11,1,0.1961723338249003,0.1961723338249003,1
60,2020,12,1,1.387670274011756,1.387670274011756,1
60,2021,1,1,0.7354820582990276,0.7354820582990276,1
60,2021,2,2,0.5793411403215103,1.093042465941107,1
60,2021,3,5,1.7928193429860957,2.140638654651924,1
60,2021,4,1,2.173727187632507,2.173727187632507,1
60,2021,5,2,1.776613881574593,1.9360066399162803,1
60,2021,6,8,0.7248206212965153,1.5499951612368497,1
60,2021,7,2,0.9796978857728365,1.3885547182727138,1
60,2021,8,5,0.4627396083980355,0.9994656975887845,1
60,2021,9,7,0.4992973456884109,0.7490896883551946,1
60,2021,10,1,0.5420537918118731,0.5420537918118731,1
60,2021,11,4,0.5293541753002722,1.240113206607898,1
60,2021,12,1,1.8186748217683213,1.8186748217683213,1
60,2022,1,1,1.8096585466675676,1.8096585466675676,1
60,2022,2,1,0.949530484183573,0.949530484183573,1
60,2022,3,6,0.19617280247403,1.5172896531303446,1
60,2022,4,1,2.209079377050147,2.209079377050147,1
60,2022,5,5,1.280661268771789,1.8572259164528813,1
60,2022,7,2,0.9495303849469336,1.638808679026169,1
60,2022,9,2,0.5480045557264486,0.9640613066860241,1
60,2022,10,4,0.9850256564822304,1.4099788822794959,1
60,2022,11,6,1.058268887400196,1.7214251567170038,1
60,2022,12,3,1.4342853449560855,2.11194313118315,1
60,2023,1,3,0.949530373930344,1.2252248272515394,1
60,2023,2,1,0.687661152988813,0.687661152988813,1
60,2023,3,1,0.9904491891759076,0.9904491891759076,1
60,2023,4,1,0.1253846926045477,0.1253846926045477,1
60,2023,6,4,0.291669290234808,1.2631053362889424,1
60,2023,7,3,0.6264025730888577,1.4124113512409693,1
60,2023,8,3,0.4634630363411556,1.0986381027765015,1
60,2023,9,2,0.6611751090723506,1.3069941191588998,1
60,2023,10,5,1.1495539141073294,1.7036985297198328,1
60,2023,11,5,0.6264025730888577,1.4365961786067725,1
60,2023,12,2,0.7267075871350324,0.993518038593464,1
60,2024,1,1,2.1575653364578904,2.1575653364578904,1
60,2024,2,2,0.6437053300270825,1.2319263721035556,1
60,2024,3,3,1.136645884698869,1.6478402216200545,1
60,2024,4,4,0.4531380456911908,1.2298721154413375,1
60,2024,5,1,1.606744168889003,1.606744168889003,1
60,2024,6,3,0.5480045857004429,1.0573797459025613,1
60,2024,7,1,1.698647957975273,1.698647957975273,1
60,2024,8,1,0.6261903227637895,0.6261903227637895,1
60,2024,9,2,1.556591028588155,1.8065184663360554,1
60,2024,10,2,0.1251691585919533,0.7351254519581857,1
60,2024,11,2,0.2481307509020251,0.4412911101553907,1
61,2017,1,5,0.1800877007793744,1.4334068366463848,1
61,2017,2,3,1.720159615817912,2.0677460708155966,1
61,2017,3,2,1.3944631465138615,1.5492447489743342,1
61,2017,4,5,0.3175621201664098,1.0137051644562842,1
61,2017,5,4,1.3944631465138615,1.9832122872179476,1
61,2017,6,6,0.38033248931804,1.5000888453723409,1
61,2017,7,3,0.5931359442639098,1.2974358689515426,1
61,2017,8,3,1.3502889471884922,1.6311717251231646,1
61,2017,9,2,0.1036866695944319,1.2921610249406492,1
61,2017,10,3,2.142967251407173,2.3689420813167783,1
61,2017,11,7,0.1036866695944319,1.2410348383385832,1
61,2017,12,1,1.5193044377891596,1.5193044377891596,1
61,2018,1,5,1.2683337089421869,1.6176814199492804,1
61,2018,2,5,1.6870418959682103,2.1141678398641215,1
61,2018,3,3,1.1230413033604405,1.448565008572876,1
61,2018,4,4,1.6152406083879978,2.069351928966115,1
61,2018,5,8,1.3219383049569606,1.9065691832538443,1
61,2018,6,2,1.8667833233792888,2.008716104815111,1
61,2018,7,6,0.0194167013392457,1.46078258727451,1
61,2018,8,1,1.7090572661337071,1.7090572661337071,1
61,2018,9,3,1.1091435010218829,1.3244112260277465,1
61,2018,10,2,1.371153696634572,1.8099296086710694,1
61,2018,11,5,0.4357596848019402,1.6807049637384908,1
61,2018,12,6,0.7080264077787697,1.6613808471277967,1
61,2019,1,5,0.3173022124592556,1.5360735417903686,1
61,2019,2,4,1.5813917707582543,2.023164252470077,1
61,2019,3,2,1.0378661749388989,1.6050717842447026,1
61,2019,4,6,1.3434102867130897,1.7398276869223148,1
61,2019,5,3,1.253534665142742,1.7383068935825152,1
61,2019,6,5,0.6695694868055202,1.2911940849093937,1
61,2019,7,7,0.4474232679075801,1.4664865138002035,1
61,2019,8,1,2.1580822822792918,2.1580822822792918,1
61,2019,9,5,1.5241317648940538,2.2441169184946537,1
61,2019,10,5,1.4004106072541629,1.8774568157639469,1
61,2019,11,5,0.845233049995783,1.664107890315205,1
61,2019,12,4,0.4316459704026833,1.6173855609993077,1
61,2020,1,3,1.6997385080970475,1.904703584795388,1
61,2020,2,5,0.3953947235866628,1.7313431080996917,1
61,2020,3,3,0.2600757857949736,0.79793200103584,1
61,2020,5,5,1.3987843743368855,1.9095749932686807,1
61,2020,6,4,1.3336438249874434,2.0329332618160993,1
61,2020,7,2,0.2355610079186522,0.3705771461219332,1
61,2020,8,4,1.539597075182962,1.8822438555918688,1
61,2020,9,4,0.3173022124592556,1.2127709465595533,1
61,2020,10,2,1.7175364627150853,1.8206483918457879,1
61,2020,11,1,0.885204603119595,0.885204603119595,1
61,2020,12,2,2.2002601212203623,2.2127461235127845,1
61,2021,1,3,0.7848701307856121,1.7760665849771453,1
61,2021,2,3,1.6017462898077344,1.9359374252217716,1
61,2021,3,3,1.671869594254044,1.875798831431931,1
61,2021,4,4,0.1624830726939404,1.1161777285724157,1
61,2021,5,3,1.425280246349657,1.8993426845095513,1
61,2021,6,3,1.5013499066676883,1.6481698135679081,1
61,2021,7,6,0.157586177042489,1.2687733465107793,1
61,2021,8,3,0.6624770274983933,1.2404868663533548,1
61,2021,9,5,0.248698299367311,0.9820472520252373,1
61,2021,10,7,1.119823889120588,1.8090706420900529,1
61,2021,11,5,0.8672026495960571,1.5347485988233678,1
61,2021,12,2,1.3713086476920255,1.4402359454122322,1
61,2022,1,4,0.5566200448025637,1.4828000735809057,1
61,2022,2,2,2.313885964666815,2.3573313282275246,1
61,2022,3,4,1.2098955431940082,2.0235326333407224,1
61,2022,4,7,0.841233534008585,1.8165928834390577,1
61,2022,5,8,1.378233938487731,2.0611396581847563,1
61,2022,6,4,1.0975260831977467,1.3915432476377982,1
61,2022,7,3,1.2535350363432332,1.6678269761647266,1
61,2022,8,6,1.5852249859370828,1.9869406535415344,1
61,2022,9,2,0.7074507118586889,1.298035670151702,1
61,2022,10,3,1.9402671306273156,2.1828267706345676,1
61,2022,11,3,0.8452327831000283,1.4565035449307795,1
61,2022,12,1,2.208666412281682,2.208666412281682,1
61,2023,1,3,1.505649225449837,2.0434676293910106,1
61,2023,2,6,0.7074507127789758,1.689865981194262,1
61,2023,3,10,0.3637248822238461,1.681523040235075,1
61,2023,4,5,1.471938946235513,1.7839942384754361,1
61,2023,5,6,1.3240948260159195,2.0273891781417452,1
61,2023,6,3,1.0950343688605522,1.3964534227280019,1
61,2023,7,6,0.350637149181964,1.6140143924195816,1
61,2023,8,1,1.2462800088103358,1.2462800088103358,1
61,2023,9,6,0.7002164777518503,1.8233394061858845,1
61,2023,10,4,1.2089105690662545,1.661941114799023,1
61,2023,11,2,1.5006537423396822,1.5602466058100024,1
61,2023,12,3,2.134462745371992,2.2778466586135644,1
61,2024,1,2,0.2766458037077103,0.9510344042764824,1
61,2024,2,3,1.3174700038141778,1.6003358808626,1
61,2024,3,4,1.0950343688605522,1.507087811232749,1
61,2024,5,5,0.6150170488560961,1.6770906220739292,1
61,2024,6,7,0.7080267419853398,1.6769831898444998,1
61,2024,7,6,0.7005148041447492,1.7795416077961992,1
61,2024,8,5,0.7049529260636535,1.7348338523292512,1
61,2024,9,3,0.9576778195141642,1.803904466914293,1
61,2024,10,4,1.1914191678306776,1.5800130045907481,1
61,2024,11,6,0.7080267419853398,1.2333643128982419,1
61,2024,12,2,1.5490916978100282,1.5909425040884968,1
62,2017,1,5,0.2278255206249275,1.437200931141162,1
62,2017,2,2,1.7674731835500788,1.9039666248361224,1
62,2017,3,2,1.346284270489456,1.5492432970983245,1
62,2017,4,5,0.3653542585241202,1.0474998493270504,1
62,2017,5,4,1.346284270489456,1.9806856155810046,1
62,2017,6,6,0.3546161353515141,1.4921010457323263,1
62,2017,7,3,0.640896769891534,1.3133688041980582,1
62,2017,8,3,1.3967824187667413,1.6739508479080218,1
62,2017,9,1,0.1366817532783645,0.1366817532783645,1
62,2017,10,2,2.1868299696226323,2.326920273368108,1
62,2017,11,7,0.1366817532783645,1.2544531462809037,1
62,2017,12,1,1.5053498276390795,1.5053498276390795,1
62,2018,1,5,1.2889521448699397,1.6572150849327485,1
62,2018,2,5,1.734839752789513,2.140197266204854,1
62,2018,3,3,1.075404425500731,1.4646240653455065,1
62,2018,4,4,1.6533291966019732,2.0963837070780187,1
62,2018,5,8,1.343200688272976,1.9243568266587099,1
62,2018,6,2,1.8504637362739955,2.0166656131211482,1
62,2018,7,6,0.0298596852469071,1.49643480757915,1
62,2018,8,1,1.7569340970044494,1.7569340970044494,1
62,2018,9,3,1.1458665576391736,1.353901882447189,1
62,2018,10,2,1.4148338362289536,1.8511792012137485,1
62,2018,11,5,0.4099464270438295,1.6994813216435691,1
62,2018,12,6,0.6602194121309237,1.6625929268515385,1
62,2019,1,5,0.3650917223080181,1.5732033596970847,1
62,2019,2,3,1.5875788631157235,1.8970619730691034,1
62,2019,3,2,0.99007235846581,1.600327156647223,1
62,2019,4,6,1.391436290396972,1.7771521858013493,1
62,2019,5,2,1.2067883467955989,1.3499241978306844,1
62,2019,6,5,0.621740081766063,1.2440386886227572,1
62,2019,7,7,0.4952306008748653,1.4775183514246883,1
62,2019,8,1,2.188444694818207,2.188444694818207,1
62,2019,9,4,1.4760715774580415,2.182847236585436,1
62,2019,10,5,1.353683620356201,1.8942958939611603,1
62,2019,11,5,0.8930347629456339,1.670736429452268,1
62,2019,12,4,0.4784717480519603,1.6489655975381274,1
62,2020,1,3,1.7474969562948537,1.9524279289271105,1
62,2020,2,5,0.3472196000132362,1.7261623689671624,1
62,2020,3,3,0.2189023496953671,0.7966719313545648,1
62,2020,5,5,1.3506047652989135,1.8884026798050937,1
62,2020,6,4,1.3814270244662037,2.078412236402237,1
62,2020,7,2,0.2833212425302863,0.38328034546297596,1
62,2020,8,3,1.542891592980469,1.6866421072388444,1
62,2020,9,4,0.3650917223080181,1.2139300721250545,1
62,2020,10,2,1.760993029712595,1.8186504525657423,1
62,2020,11,1,0.8710094107892583,0.8710094107892583,1
62,2020,12,2,2.1904671454285776,2.218958087070753,1
62,2021,1,3,0.7381725692470692,1.761057887174884,1
62,2021,2,2,1.558897335313964,1.6581880930596067,1
62,2021,3,3,1.6567316025761452,1.899725551561241,1
62,2021,4,4,0.210295551864852,1.1592933015986504,1
62,2021,5,3,1.4695331499657829,1.925127461679604,1
62,2021,6,3,1.5491706973756234,1.6955804608209852,1
62,2021,7,6,0.1098082867731866,1.2837868505967243,1
62,2021,8,3,0.7102772055368753,1.2878697146838969,1
62,2021,9,5,0.2008831775238607,0.9706444433217385,1
62,2021,10,7,1.0736148348850525,1.815431736229627,1
62,2021,11,5,0.9150016308150606,1.5751894620400768,1
62,2021,12,2,1.414820435036966,1.438535244620338,1
62,2022,1,4,0.6044147489303408,1.5066984883250185,1
62,2022,2,2,2.3615374067316925,2.405091455264646,1
62,2022,3,4,1.1624874124706248,2.031860954238228,1
62,2022,4,7,0.8362376285209119,1.8484551101342024,1
62,2022,5,8,1.418474471773958,2.095009703952352,1
62,2022,6,4,1.1360580992545612,1.430675089623428,1
62,2022,7,3,1.206788717384476,1.6444038199959248,1
62,2022,8,6,1.5898982149101368,2.026288054812335,1
62,2022,9,2,0.6596508263394152,1.2866190950253136,1
62,2022,10,3,1.893182654602044,2.1989095533195293,1
62,2022,11,3,0.8930344947018967,1.4820596332178362,1
62,2022,12,1,2.233485652152417,2.233485652152417,1
62,2023,1,2,1.490957473165097,1.8145510961912916,1
62,2023,2,5,0.6596508271730708,1.5377414711543067,1
62,2023,3,9,0.3159260459113798,1.604985227555025,1
62,2023,4,5,1.519720481295468,1.8064158234119163,1
62,2023,5,6,1.3583391615376312,2.0525915357997166,1
62,2023,6,3,1.1338225415021146,1.4384292559699592,1
62,2023,7,6,0.3983898548758152,1.627146090108985,1
62,2023,8,1,1.2923192458506916,1.2923192458506916,1
62,2023,9,6,0.6523990123035577,1.8361291407293745,1
62,2023,10,4,1.1611473139289314,1.6396795787817364,1
62,2023,11,2,1.4562458467053423,1.5570848290467711,1
62,2023,12,3,2.1823027848963683,2.322712527877957,1
62,2024,1,2,0.302089340165968,0.9404302304823744,1
62,2024,2,3,1.3106261577442988,1.6159755327628826,1
62,2024,3,4,1.1338225415021146,1.5380422521124806,1
62,2024,5,5,0.6627793326158359,1.7175807643386036,1
62,2024,6,6,0.6602197454301991,1.5291913011176925,1
62,2024,7,6,0.6831472282938043,1.79716944677742,1
62,2024,8,5,0.7527451306632775,1.7691111776182722,1
62,2024,9,3,1.0054743649651443,1.8436656489702752,1
62,2024,10,4,1.1442408265812165,1.5812169475980054,1
62,2024,11,6,0.6602197454301991,1.2319046430233962,1
62,2024,12,2,1.5034543876990976,1.5920145050147112,1
63,2017,2,1,1.9543070473449309,1.9543070473449309,1
63,2017,3,1,1.325059737415691,1.325059737415691,1
63,2017,4,1,1.1852310343337185,1.1852310343337185,1
63,2017,6,4,0.4680223056402307,1.0969683208793286,1
63,2017,7,3,0.2775658363136527,1.1173292491571827,1
63,2017,8,2,0.3977976701133511,0.4962462714952598,1
63,2017,9,1,0.8659825400788842,0.8659825400788842,1
63,2017,10,2,0.3739692913871498,0.6993526784883736,1
63,2017,11,1,0.8419969351116504,0.8419969351116504,1
63,2017,12,1,1.7652569333387509,1.7652569333387509,1
63,2018,1,1,0.3336381614641895,0.3336381614641895,1
63,2018,2,1,2.456249372147058,2.456249372147058,1
63,2018,3,3,0.8210226179135143,1.4355207588522578,1
63,2018,4,2,0.5393543725373459,0.7885427393275812,1
63,2018,5,2,0.8191763333353216,0.8191763333353216,1
63,2018,6,2,0.3874425944594795,0.606083490096017,1
63,2018,7,3,0.8493967927803736,1.0133938480087143,1
63,2018,8,4,0.8411600673576491,1.1763937729269902,1
63,2018,9,1,2.2847851948711626,2.2847851948711626,1
63,2018,11,1,1.0647862374582842,1.0647862374582842,1
63,2018,12,3,0.973496790979997,1.1961865324989198,1
63,2019,1,1,1.0175155583342737,1.0175155583342737,1
63,2019,2,2,0.908090452775282,0.9629654823538344,1
63,2019,4,3,0.5091342928608769,1.1601973572628541,1
63,2019,5,2,0.8247243857325545,1.3132008517551863,1
63,2019,6,4,0.2439969551521555,0.6209552764310814,1
63,2019,7,7,0.908090452775282,1.5431670654178369,1
63,2019,8,3,0.3625351410991932,0.8486256408311518,1
63,2019,9,5,0.7326452743562148,1.1060487785713575,1
63,2019,10,5,0.7702999236933373,1.4818753632520703,1
63,2019,12,1,1.1259969174588242,1.1259969174588242,1
63,2020,1,1,1.6902953239545595,1.6902953239545595,1
63,2020,2,1,0.8398479306980149,0.8398479306980149,1
63,2020,3,2,0.4266475040463542,0.8396987509043667,1
63,2020,4,1,2.4560526916438605,2.4560526916438605,1
63,2020,5,1,1.2178753519227958,1.2178753519227958,1
63,2020,6,2,0.7437917787951136,0.896563243789341,1
63,2020,7,4,1.101038088113848,1.2568133336712775,1
63,2020,8,2,0.7778134731323381,1.2965114088545246,1
63,2020,10,1,1.048270936184573,1.048270936184573,1
63,2020,11,1,1.7673986604691518,1.7673986604691518,1
63,2021,1,2,0.9480496941598846,1.4396183087688792,1
63,2021,3,1,0.8437037605594279,0.8437037605594279,1
63,2021,4,1,1.2519549374849588,1.2519549374849588,1
63,2021,5,2,0.5171400595412957,0.9321956263041014,1
63,2021,6,2,0.8437037605594279,1.622979874889244,1
63,2021,7,2,0.3336381614641895,0.626748003485109,1
63,2021,8,1,1.0564349884571729,1.0564349884571729,1
63,2021,9,2,0.467719439822141,0.6557116001907844,1
63,2021,12,1,1.802163349787554,1.802163349787554,1
63,2022,1,1,2.2081692896702103,2.2081692896702103,1
63,2022,2,1,0.3336381614641895,0.3336381614641895,1
63,2022,3,2,0.4955980466787692,0.7233670990438165,1
63,2022,4,1,0.5342391501115987,0.5342391501115987,1
63,2022,5,4,0.4677193420916614,1.1418733201712055,1
63,2022,6,2,0.7202137549994181,1.3378342734588227,1
63,2022,7,6,0.3363153982154441,0.9044326933698333,1
63,2022,8,3,0.7853400864995318,1.4208368349012666,1
63,2022,9,1,1.0510792398871618,1.0510792398871618,1
63,2022,10,1,0.9016985944875876,0.9016985944875876,1
63,2022,11,2,1.1000367562454287,1.2588659414588868,1
63,2022,12,4,0.7649890362876841,1.0552448963002523,1
63,2023,1,1,1.6791285482508558,1.6791285482508558,1
63,2023,3,2,0.3803778214371207,0.6360370576568815,1
63,2023,4,1,2.235302534446318,2.235302534446318,1
63,2023,5,7,0.6470263065446622,1.1199168199076266,1
63,2023,6,4,0.8038581228443293,1.2113937998162152,1
63,2023,7,2,1.3177427290705142,1.493598342456026,1
63,2023,8,3,0.468021944701489,1.1014606903306563,1
63,2023,9,3,0.646407099383466,0.8060202165054382,1
63,2023,10,3,0.6910799186094451,0.9638154499426297,1
63,2023,11,1,1.3701893322959418,1.3701893322959418,1
63,2023,12,1,2.2155266462338465,2.2155266462338465,1
63,2024,2,3,0.3320886270044496,1.497042178524364,1
63,2024,3,3,0.7988213628177188,1.0201445917234724,1
63,2024,4,6,0.7311678305362712,1.377759770736142,1
63,2024,5,3,1.0179199149633078,1.6381470009259287,1
63,2024,6,3,0.468021944701489,1.2775703302451866,1
63,2024,7,3,0.3319896417764152,0.8587384554491028,1
63,2024,8,4,0.6685359744422901,1.236542306558501,1
63,2024,9,2,0.8432826196612047,1.342131022012258,1
63,2024,10,1,1.2585540252850584,1.2585540252850584,1
63,2024,12,2,0.445534190772169,0.47506375039502147,1
64,2017,2,1,1.8622104712165133,1.8622104712165133,1
64,2017,3,1,1.1468003951249353,1.1468003951249353,1
64,2017,4,1,0.6242106925621144,0.6242106925621144,1
64,2017,5,2,1.968802672013381,2.129766429364267,1
64,2017,6,5,0.5145514516664663,1.2971375387430921,1
64,2017,7,4,0.7526627676822224,1.4699669444759187,1
64,2017,8,2,0.4462343194372577,0.5682879149889496,1
64,2017,9,1,0.6055124570431849,0.6055124570431849,1
64,2017,10,2,0.685494330549721,0.7189765855880144,1
64,2017,11,1,0.5089944610932017,0.5089944610932017,1
64,2017,12,1,1.6648527340530204,1.6648527340530204,1
64,2018,1,1,0.7729266598075841,0.7729266598075841,1
64,2018,2,1,2.1913376019951087,2.1913376019951087,1
64,2018,3,3,0.4510861676541505,0.6557705952746765,1
64,2018,4,4,0.2002610501319086,1.1902461856476554,1
64,2018,5,2,0.440096553487795,0.440096553487795,1
64,2018,6,2,0.6963799796480771,0.7770447830835314,1
64,2018,7,3,0.0828943552870736,0.14951380918489746,1
64,2018,8,4,0.0287859757630553,0.9000563121211336,1
64,2018,9,1,1.2648785035177852,1.2648785035177852,1
64,2018,10,2,2.0214526678168907,2.1908373266700867,1
64,2018,11,1,0.5506744398610622,0.5506744398610622,1
64,2018,12,3,0.5506744398610622,0.8921773298617092,1
64,2019,1,1,0.0287859757630553,0.0287859757630553,1
64,2019,2,2,0.4461778217549729,0.5610746200840417,1
64,2019,4,4,0.5442804387914995,1.2467747762673071,1
64,2019,5,3,0.8577095865189857,1.6483781587120976,1
64,2019,6,4,0.6899406259790088,0.7633538660359592,1
64,2019,7,8,0.4006287865233877,1.1555200406391082,1
64,2019,8,4,0.6132050852928351,1.2717161971346833,1
64,2019,9,5,0.1711835006651868,0.6911064916395758,1
64,2019,10,5,0.257633138789733,1.0339196484919067,1
64,2019,11,1,1.8928331708767616,1.8928331708767616,1
64,2019,12,1,0.586752416964575,0.586752416964575,1
64,2020,1,2,1.5838796508409727,1.9526456412203017,1
64,2020,2,2,0.6448142181016308,1.3271908660669827,1
64,2020,3,4,0.6745138553084208,1.3412964978997066,1
64,2020,4,1,2.2722301545316723,2.2722301545316723,1
64,2020,5,1,0.1905245950614346,0.1905245950614346,1
64,2020,6,3,0.2679326433362728,0.8372255889612948,1
64,2020,7,4,0.2026617671272899,0.5709836963341783,1
64,2020,8,3,0.2709015755197048,1.1594778118868774,1
64,2020,9,2,1.9071424174310476,1.9348650830265282,1
64,2020,10,1,1.01842549822186,1.01842549822186,1
64,2020,11,1,1.6675507477479814,1.6675507477479814,1
64,2021,1,2,0.5112499120521297,0.7285483434588119,1
64,2021,3,1,0.8702382412504917,0.8702382412504917,1
64,2021,4,1,0.5297877418180158,0.5297877418180158,1
64,2021,5,3,0.5445145867215602,1.4065037536063636,1
64,2021,6,3,0.8702382412504917,1.6537396699900437,1
64,2021,7,2,0.4587554256495338,0.615841042728559,1
64,2021,8,1,0.2275056907519018,0.2275056907519018,1
64,2021,9,2,0.6899406259790088,0.7800894336147502,1
64,2021,12,1,1.7718729752047455,1.7718729752047455,1
64,2022,1,1,2.446037791079399,2.446037791079399,1
64,2022,2,1,0.7729266598075841,0.7729266598075841,1
64,2022,3,2,0.6560150018500494,0.7303936613247817,1
64,2022,4,1,0.5239448296267016,0.5239448296267016,1
64,2022,5,4,0.5867527061462252,0.9196031046419633,1
64,2022,6,3,0.3097500119503305,1.5562944735911544,1
64,2022,7,6,0.2668378067504514,0.7361865982345837,1
