crash_row_id,site_id,site_name,site_gemeente,site_lat,site_long,distance_km,crash_lat,crash_long,DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_MUNTY_COLLISION_NL,TX_WEATHER_NL,TX_ROAD_CONDITION_NL,TX_LIGHT_CONDITION_NL,TX_CLASS_ACCIDENTS_NL,TX_ROAD_USR_TYPE1_NL,TX_ROAD_USR_TYPE2_NL
30631,87,Aarschot,Aarschot,50.99084,4.81259,0.8599482175500073,50.983185630758065,4.810834827280615,2018,5,18,24001,Aarschot,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30632,87,Aarschot,Aarschot,50.99084,4.81259,2.1152001786467673,50.98705542198309,4.842205653996919,2018,5,18,24001,Aarschot,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30633,87,Aarschot,Aarschot,50.99084,4.81259,1.8949193011063061,50.98729317885166,4.839069846059648,2018,5,10,24001,Aarschot,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30636,87,Aarschot,Aarschot,50.99084,4.81259,1.838418688029225,51.0072875248983,4.815262525486598,2018,5,17,24001,Aarschot,Normaal,Droog,Dag,met zwaargewonden,Bromfiets,een weggebruiker tegen een hindernis
30651,101,Diest teller 1,Diest,50.97799,5.04481,0.836894272851898,50.97999687709444,5.056331306203065,2018,5,13,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30651,102,Diest teller 2,Diest,50.9779,5.04474,0.8443278710524932,50.97999687709444,5.056331306203065,2018,5,13,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30653,102,Diest teller 2,Diest,50.9779,5.04474,1.8884722561611926,50.964555095348416,5.028058057977331,2018,5,12,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30653,101,Diest teller 1,Diest,50.97799,5.04481,1.8993682178352769,50.964555095348416,5.028058057977331,2018,5,12,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30654,101,Diest teller 1,Diest,50.97799,5.04481,0.7126452144067497,50.980627521255755,5.054087457514633,2018,5,8,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30654,102,Diest teller 2,Diest,50.9779,5.04474,0.7212656048789685,50.980627521255755,5.054087457514633,2018,5,8,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30655,101,Diest teller 1,Diest,50.97799,5.04481,1.1015297554422625,50.98175879550024,5.059361264195702,2018,5,11,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30655,102,Diest teller 2,Diest,50.9779,5.04474,1.109894621419664,50.98175879550024,5.059361264195702,2018,5,11,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30659,101,Diest teller 1,Diest,50.97799,5.04481,1.5630864374029205,50.97989572213375,5.066930813819808,2018,5,17,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,Fiets,Fiets
30659,102,Diest teller 2,Diest,50.9779,5.04474,1.5693272957429956,50.97989572213375,5.066930813819808,2018,5,17,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,Fiets,Fiets
30663,102,Diest teller 2,Diest,50.9779,5.04474,2.032381525575304,50.97930005083541,5.015795211296115,2018,5,15,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30663,101,Diest teller 1,Diest,50.97799,5.04481,2.036525578833388,50.97930005083541,5.015795211296115,2018,5,15,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30664,101,Diest teller 1,Diest,50.97799,5.04481,0.888312425643878,50.98402515703071,5.053123933383665,2018,4,22,24020,Diest,Normaal,Droog,"Nacht, openb. verlicht. aanw., maar niet ontstoken",met lichtgewonden,personenauto,Voetganger
30664,102,Diest teller 2,Diest,50.9779,5.04474,0.8990883245076138,50.98402515703071,5.053123933383665,2018,4,22,24020,Diest,Normaal,Droog,"Nacht, openb. verlicht. aanw., maar niet ontstoken",met lichtgewonden,personenauto,Voetganger
30672,26,Zaventem,Zaventem,50.86995,4.45444,2.30877488518954,50.862253549336025,4.484994776931534,2018,5,16,23094,Zaventem,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30673,26,Zaventem,Zaventem,50.86995,4.45444,0.6742244294733002,50.872034474541145,4.4634626105929955,2018,5,15,23094,Zaventem,Normaal,Droog,Dag,met zwaargewonden,onbekend,onbekend
30673,111,Zaventem totem,Zaventem,50.8871216,4.4597084,1.6981625240150893,50.872034474541145,4.4634626105929955,2018,5,15,23094,Zaventem,Normaal,Droog,Dag,met zwaargewonden,onbekend,onbekend
30673,149,Machelen,,50.88297881,4.43356644,2.4250314095972167,50.872034474541145,4.4634626105929955,2018,5,15,23094,Zaventem,Normaal,Droog,Dag,met zwaargewonden,onbekend,onbekend
30677,26,Zaventem,Zaventem,50.86995,4.45444,1.8149725895075244,50.85409242500079,4.448312311282962,2018,5,8,21018,Sint-Lambrechts-Woluwe,Regenval,"Nat, plassen",Dag,met lichtgewonden,Autobus,Fiets
30678,111,Zaventem totem,Zaventem,50.8871216,4.4597084,1.1625646186123932,50.88055921549006,4.4726094085708015,2018,5,19,23094,Zaventem,Normaal,Droog,Dageraad - schemering,met lichtgewonden,Lichte vrachtauto,Voetganger
30678,26,Zaventem,Zaventem,50.86995,4.45444,1.7369340058416052,50.88055921549006,4.4726094085708015,2018,5,19,23094,Zaventem,Normaal,Droog,Dageraad - schemering,met lichtgewonden,Lichte vrachtauto,Voetganger
30680,111,Zaventem totem,Zaventem,50.8871216,4.4597084,1.1355792462482648,50.88238220867272,4.474047347216459,2018,5,11,23094,Zaventem,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30680,26,Zaventem,Zaventem,50.86995,4.45444,1.950294798424917,50.88238220867272,4.474047347216459,2018,5,11,23094,Zaventem,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30681,26,Zaventem,Zaventem,50.86995,4.45444,0.6432103653962307,50.86520212232612,4.449204334050748,2018,5,14,23094,Zaventem,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30681,149,Machelen,,50.88297881,4.43356644,2.260805418176404,50.86520212232612,4.449204334050748,2018,5,14,23094,Zaventem,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30683,12,Tervuren,Kraainem,50.81896,4.47803,2.267602290925077,50.83653840990275,4.49439665221682,2018,5,20,23103,Wezembeek-Oppem,Normaal,Droog,Dag,met lichtgewonden,Motorfiets,personenauto
30684,26,Zaventem,Zaventem,50.86995,4.45444,2.081514892620424,50.852311197438276,4.464370889203605,2018,5,18,23099,Kraainem,Normaal,Droog,Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30685,147,Overijse,District Vilvoorde-gewestwegen,50.7797555,4.4975769,1.6353447049834562,50.77456633009697,4.47581460940189,2018,5,0,23033,Hoeilaart,Normaal,Droog,"Nacht, geen openbare verlichting aanwezig",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30685,146,Overijse 2,District Vilvoorde-gewestwegen,50.7881478,4.4902818,1.8207811037606827,50.77456633009697,4.47581460940189,2018,5,0,23033,Hoeilaart,Normaal,Droog,"Nacht, geen openbare verlichting aanwezig",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30685,145,Overijse,District Vilvoorde-gewestwegen,50.7885856,4.4908759,1.8845034398988458,50.77456633009697,4.47581460940189,2018,5,0,23033,Hoeilaart,Normaal,Droog,"Nacht, geen openbare verlichting aanwezig",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30685,148,Hoeilaart,District Leuven,50.76699493,4.44471001,2.343778208992752,50.77456633009697,4.47581460940189,2018,5,0,23033,Hoeilaart,Normaal,Droog,"Nacht, geen openbare verlichting aanwezig",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30686,148,Hoeilaart,District Leuven,50.76699493,4.44471001,0.1771847013313246,50.76850740265252,4.443917018235473,2018,5,3,23033,Hoeilaart,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
30687,148,Hoeilaart,District Leuven,50.76699493,4.44471001,0.7337658267561047,50.767388684299675,4.455124932363713,2018,5,19,23033,Hoeilaart,Normaal,Droog,Dag,met lichtgewonden,personenauto,Motorfiets
30688,147,Overijse,District Vilvoorde-gewestwegen,50.7797555,4.4975769,1.233214385080633,50.769795343335375,4.505290894240768,2018,5,7,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30688,146,Overijse 2,District Vilvoorde-gewestwegen,50.7881478,4.4902818,2.297410453194026,50.769795343335375,4.505290894240768,2018,5,7,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30688,145,Overijse,District Vilvoorde-gewestwegen,50.7885856,4.4908759,2.322224265425215,50.769795343335375,4.505290894240768,2018,5,7,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30691,148,Hoeilaart,District Leuven,50.76699493,4.44471001,0.1733791040613601,50.76826948456536,4.443289888930774,2018,5,22,23033,Hoeilaart,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,personenauto,personenauto
30693,146,Overijse 2,District Vilvoorde-gewestwegen,50.7881478,4.4902818,0.6637349556522207,50.79180406509154,4.48281813831868,2018,5,17,23062,Overijse,Onbekend,Onbekend,Onbekend,met lichtgewonden,Lichte vrachtauto,Fiets
30693,145,Overijse,District Vilvoorde-gewestwegen,50.7885856,4.4908759,0.6699936611065888,50.79180406509154,4.48281813831868,2018,5,17,23062,Overijse,Onbekend,Onbekend,Onbekend,met lichtgewonden,Lichte vrachtauto,Fiets
30693,147,Overijse,District Vilvoorde-gewestwegen,50.7797555,4.4975769,1.694516921631189,50.79180406509154,4.48281813831868,2018,5,17,23062,Overijse,Onbekend,Onbekend,Onbekend,met lichtgewonden,Lichte vrachtauto,Fiets
30695,146,Overijse 2,District Vilvoorde-gewestwegen,50.7881478,4.4902818,0.9920839588906614,50.78288860701493,4.4788820972546795,2018,5,15,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30695,145,Overijse,District Vilvoorde-gewestwegen,50.7885856,4.4908759,1.054616909053713,50.78288860701493,4.4788820972546795,2018,5,15,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30695,147,Overijse,District Vilvoorde-gewestwegen,50.7797555,4.4975769,1.3597546848195972,50.78288860701493,4.4788820972546795,2018,5,15,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30697,148,Hoeilaart,District Leuven,50.76699493,4.44471001,1.4946864059825193,50.76659609136063,4.465953615670187,2018,5,17,23033,Hoeilaart,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30700,78,Pepingen teller 1,Pepingen,50.75824,4.1652,0.014930343558190519,50.75821477761025,4.165408477389026,2018,5,10,23064,Pepingen,Normaal,Droog,Dag,met lichtgewonden,Voetganger,Fiets
30700,79,Pepingen teller 2,Pepingen,50.75848,4.16537,0.029615318746782908,50.75821477761025,4.165408477389026,2018,5,10,23064,Pepingen,Normaal,Droog,Dag,met lichtgewonden,Voetganger,Fiets
30709,86,Asse teller 2,Asse,50.89132,4.1709,1.849104641452874,50.89180979611248,4.1445486285200595,2018,5,12,23105,Affligem,Normaal,Onbekend,Dag,met lichtgewonden,Fiets,een weggebruiker tegen een hindernis
30709,85,Asse teller 1,Asse,50.89621,4.17294,2.050514664524505,50.89180979611248,4.1445486285200595,2018,5,12,23105,Affligem,Normaal,Onbekend,Dag,met lichtgewonden,Fiets,een weggebruiker tegen een hindernis
30714,80,Wemmel teller 1,Wemmel,50.91418,4.29571,1.0686560871699216,50.90564177084651,4.302706726608978,2018,5,15,23102,Wemmel,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30714,81,Wemmel teller 2,Wemmel,50.91439,4.29568,1.0904023251356962,50.90564177084651,4.302706726608978,2018,5,15,23102,Wemmel,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30719,80,Wemmel teller 1,Wemmel,50.91418,4.29571,2.0457347726141877,50.90062011109621,4.315428601925968,2018,5,7,23102,Wemmel,Normaal,Droog,Dag,met zwaargewonden,Andere weggebruiker,Voetganger
30719,81,Wemmel teller 2,Wemmel,50.91439,4.29568,2.0644139803855293,50.90062011109621,4.315428601925968,2018,5,7,23102,Wemmel,Normaal,Droog,Dag,met zwaargewonden,Andere weggebruiker,Voetganger
30720,80,Wemmel teller 1,Wemmel,50.91418,4.29571,2.0428716254432593,50.901941149445946,4.31743940825373,2018,5,15,23102,Wemmel,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30720,81,Wemmel teller 2,Wemmel,50.91439,4.29568,2.060055764378219,50.901941149445946,4.31743940825373,2018,5,15,23102,Wemmel,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30721,80,Wemmel teller 1,Wemmel,50.91418,4.29571,2.0686040599231768,50.90181032063883,4.317746083668625,2018,5,7,23102,Wemmel,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Voetganger
30721,81,Wemmel teller 2,Wemmel,50.91439,4.29568,2.08576067844057,50.90181032063883,4.317746083668625,2018,5,7,23102,Wemmel,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Voetganger
30733,27,Grimbergen,Meise,50.92127,4.34013,0.4177827731687452,50.92488486594053,4.338504919447844,2018,5,11,23050,Meise,Onbekend,Onbekend,Dag,met lichtgewonden,onbekend,onbekend
30735,27,Grimbergen,Meise,50.92127,4.34013,1.9785119064050367,50.9276442384681,4.366484224456481,2018,5,10,23025,Grimbergen,Normaal,Droog,Dag,met lichtgewonden,Motorfiets,"één bestuurder, geen hindernis"
30736,47,Vilvoorde,Vilvoorde,50.91372,4.41497,1.8668000779972085,50.9255504802211,4.396074424951018,2018,5,8,23025,Grimbergen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30737,47,Vilvoorde,Vilvoorde,50.91372,4.41497,2.1056312556959247,50.92695376348126,4.39348437836689,2018,5,8,23025,Grimbergen,Normaal,Droog,Dag,met lichtgewonden,Motorfiets,personenauto
30738,149,Machelen,,50.88297881,4.43356644,1.5275183009578013,50.8967152066691,4.433316411829119,2018,5,16,23047,Machelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30738,111,Zaventem totem,Zaventem,50.8871216,4.4597084,2.1365127537304165,50.8967152066691,4.433316411829119,2018,5,16,23047,Machelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30738,47,Vilvoorde,Vilvoorde,50.91372,4.41497,2.2869762346971427,50.8967152066691,4.433316411829119,2018,5,16,23047,Machelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30739,27,Grimbergen,Meise,50.92127,4.34013,2.0312183977859877,50.91645338465844,4.3680807735134115,2018,5,8,23025,Grimbergen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30740,149,Machelen,,50.88297881,4.43356644,1.63598677885128,50.89768726360508,4.43413219224646,2018,5,13,23047,Machelen,Normaal,Droog,Dag,met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
30740,111,Zaventem totem,Zaventem,50.8871216,4.4597084,2.1443749477088105,50.89768726360508,4.43413219224646,2018,5,13,23047,Machelen,Normaal,Droog,Dag,met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
30740,47,Vilvoorde,Vilvoorde,50.91372,4.41497,2.232397720780311,50.89768726360508,4.43413219224646,2018,5,13,23047,Machelen,Normaal,Droog,Dag,met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
30742,47,Vilvoorde,Vilvoorde,50.91372,4.41497,1.2285209801237582,50.9062779033094,4.42792058107372,2018,5,14,23047,Machelen,Normaal,Droog,Dag,Met doden,personenauto,Vrachtwagen
30742,1,Machelen,Machelen,50.91618331151478,4.456121776137429,2.2633005662267442,50.9062779033094,4.42792058107372,2018,5,14,23047,Machelen,Normaal,Droog,Dag,Met doden,personenauto,Vrachtwagen
30743,47,Vilvoorde,Vilvoorde,50.91372,4.41497,1.2399777765194653,50.92171390389182,4.427302772386014,2018,5,20,23088,Vilvoorde,Normaal,Droog,Dag,met zwaargewonden,personenauto,Bromfiets
30743,1,Machelen,Machelen,50.91618331151478,4.456121776137429,2.1117246457860515,50.92171390389182,4.427302772386014,2018,5,20,23088,Vilvoorde,Normaal,Droog,Dag,met zwaargewonden,personenauto,Bromfiets
30744,47,Vilvoorde,Vilvoorde,50.91372,4.41497,0.3074374376670653,50.912407185665,4.418829316028876,2018,5,15,23088,Vilvoorde,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30745,47,Vilvoorde,Vilvoorde,50.91372,4.41497,1.7267342325857429,50.91208747900229,4.3904770277505625,2018,5,18,23088,Vilvoorde,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30746,1,Machelen,Machelen,50.91618331151478,4.456121776137429,1.9968220686478049,50.92787480766349,4.434498848529926,2018,5,16,23088,Vilvoorde,Regenval,"Nat, plassen",Dag,met lichtgewonden,onbekend,onbekend
30746,47,Vilvoorde,Vilvoorde,50.91372,4.41497,2.0859531185060236,50.92787480766349,4.434498848529926,2018,5,16,23088,Vilvoorde,Regenval,"Nat, plassen",Dag,met lichtgewonden,onbekend,onbekend
30747,1,Machelen,Machelen,50.91618331151478,4.456121776137429,0.6481972369464827,50.921576011371215,4.4526103200402165,2018,5,17,23047,Machelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30748,47,Vilvoorde,Vilvoorde,50.91372,4.41497,1.6116869431142002,50.925951788666794,4.427304929537624,2018,5,18,23088,Vilvoorde,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30748,1,Machelen,Machelen,50.91618331151478,4.456121776137429,2.2934792539421793,50.925951788666794,4.427304929537624,2018,5,18,23088,Vilvoorde,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30750,71,Kampenhout teller 2,Kampenhout,50.95589,4.59164,1.3742201675347105,50.94807379717261,4.576443983119144,2018,5,17,23038,Kampenhout,Normaal,Droog,Dag,met lichtgewonden,Fiets,Bromfiets
30750,70,Kampenhout teller 1,Kampenhout,50.95682,4.59318,1.5232210791504297,50.94807379717261,4.576443983119144,2018,5,17,23038,Kampenhout,Normaal,Droog,Dag,met lichtgewonden,Fiets,Bromfiets
30751,1,Machelen,Machelen,50.91618331151478,4.456121776137429,1.945902639825159,50.9266180902917,4.433836088210383,2018,5,15,23088,Vilvoorde,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30751,47,Vilvoorde,Vilvoorde,50.91372,4.41497,1.9508599870078887,50.9266180902917,4.433836088210383,2018,5,15,23088,Vilvoorde,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30752,149,Machelen,,50.88297881,4.43356644,1.6013736803014706,50.89737009061412,4.434426335644546,2018,5,21,23047,Machelen,Normaal,Droog,Dageraad - schemering,met zwaargewonden,personenauto,personenauto
30752,111,Zaventem totem,Zaventem,50.8871216,4.4597084,2.1078770434696716,50.89737009061412,4.434426335644546,2018,5,21,23047,Machelen,Normaal,Droog,Dageraad - schemering,met zwaargewonden,personenauto,personenauto
30752,47,Vilvoorde,Vilvoorde,50.91372,4.41497,2.2729839074598943,50.89737009061412,4.434426335644546,2018,5,21,23047,Machelen,Normaal,Droog,Dageraad - schemering,met zwaargewonden,personenauto,personenauto
30753,109,Zemst,Zemst,50.9903936,4.4707023,0.6641583642380166,50.9853904374899,4.465519433074166,2018,4,13,23096,Zemst,Onbekend,Onbekend,Dag,met lichtgewonden,personenauto,Fiets
30758,109,Zemst,Zemst,50.9903936,4.4707023,0.5869857574183869,50.98560718410297,4.467165414764435,2018,5,16,23096,Zemst,Normaal,Droog+Proper,Dag,met zwaargewonden,Fiets,Voetganger
30759,71,Kampenhout teller 2,Kampenhout,50.95589,4.59164,1.1690636900283398,50.94906253025562,4.578948585089407,2018,5,10,23038,Kampenhout,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30759,70,Kampenhout teller 1,Kampenhout,50.95682,4.59318,1.3182727363160744,50.94906253025562,4.578948585089407,2018,5,10,23038,Kampenhout,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30760,109,Zemst,Zemst,50.9903936,4.4707023,1.8284134058692856,50.97647949222392,4.456783620559538,2018,5,10,23096,Zemst,Normaal,Droog,Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30761,71,Kampenhout teller 2,Kampenhout,50.95589,4.59164,0.15716749015911824,50.95512349266718,4.593525233359327,2018,5,22,23038,Kampenhout,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30761,70,Kampenhout teller 1,Kampenhout,50.95682,4.59318,0.1901865516471831,50.95512349266718,4.593525233359327,2018,5,22,23038,Kampenhout,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30769,136,Gent R4,Gent,51.0876313,3.7587918,2.1535811483446072,51.07397394859553,3.7806510448935193,2018,5,14,44021,Gent,"Andere (dikke rook,...)",Droog,Dag,met lichtgewonden,Motorfiets,personenauto
30770,118,Gent teller 1,Gent,51.028049,3.7681359,0.4114290113475321,51.02624322885769,3.763001159469622,2018,5,18,44021,Gent,Onbekend,"Nat, plassen",Dag,met lichtgewonden,personenauto,Voetganger
30770,119,Gent teller 2,Gent,51.0281795,3.7683918,0.43414887038227373,51.02624322885769,3.763001159469622,2018,5,18,44021,Gent,Onbekend,"Nat, plassen",Dag,met lichtgewonden,personenauto,Voetganger
30772,118,Gent teller 1,Gent,51.028049,3.7681359,2.2627867885414177,51.03320428928655,3.736834033708141,2018,5,13,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30772,119,Gent teller 2,Gent,51.0281795,3.7683918,2.2764949874778204,51.03320428928655,3.736834033708141,2018,5,13,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30772,13,Gent,Gent,51.03018,3.70146,2.4964393770689832,51.03320428928655,3.736834033708141,2018,5,13,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30773,136,Gent R4,Gent,51.0876313,3.7587918,2.2583184701146766,51.07799437493693,3.730333243167299,2018,5,8,44021,Gent,Regenval,"Nat, plassen",Dag,met lichtgewonden,personenauto,personenauto
30774,13,Gent,Gent,51.03018,3.70146,1.9578343594290357,51.01910341195555,3.7232198185018777,2018,5,19,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
30775,13,Gent,Gent,51.03018,3.70146,1.6924437777435979,51.02861409126263,3.7255325512925443,2018,5,20,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30777,13,Gent,Gent,51.03018,3.70146,2.42421397065305,51.04964481324513,3.7170770208549064,2018,5,19,44021,Gent,Normaal,Droog+Proper,Dag,met zwaargewonden,Fiets,"één bestuurder, geen hindernis"
30778,13,Gent,Gent,51.03018,3.70146,2.099953839585186,51.014415433971095,3.7179917596972833,2018,5,15,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Fiets
30779,118,Gent teller 1,Gent,51.028049,3.7681359,0.15629382842839368,51.0290143062434,3.766511419157813,2018,5,12,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30779,119,Gent teller 2,Gent,51.0281795,3.7683918,0.16096482799065787,51.0290143062434,3.766511419157813,2018,5,12,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30782,136,Gent R4,Gent,51.0876313,3.7587918,2.0774478380885455,51.07743159325676,3.7338745005112717,2018,5,15,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Motorfiets
30783,13,Gent,Gent,51.03018,3.70146,0.16376992883320662,51.03115938889803,3.6997109325616475,2018,5,8,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
30786,13,Gent,Gent,51.03018,3.70146,2.282490333743329,51.05069491413158,3.7003432011815964,2018,5,9,44021,Gent,Normaal,Droog,Dag,met zwaargewonden,Bromfiets,personenauto
30790,13,Gent,Gent,51.03018,3.70146,1.1294431300231478,51.02165920769691,3.6926697752714146,2018,5,6,44021,Gent,Normaal,Droog+Proper,Dag,met lichtgewonden,Voetganger,personenauto
30793,118,Gent teller 1,Gent,51.028049,3.7681359,0.3045849403218802,51.02735600623387,3.763922352232294,2018,5,19,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30793,119,Gent teller 2,Gent,51.0281795,3.7683918,0.32570884355849017,51.02735600623387,3.763922352232294,2018,5,19,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30794,119,Gent teller 2,Gent,51.0281795,3.7683918,1.9360635406572626,51.044543576900196,3.7589333944146137,2018,5,16,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Voetganger
30794,118,Gent teller 1,Gent,51.028049,3.7681359,1.9437116045146055,51.044543576900196,3.7589333944146137,2018,5,16,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Voetganger
30796,13,Gent,Gent,51.03018,3.70146,2.4371511201582323,51.02258337209828,3.6687724534094244,2018,5,18,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Motorfiets,personenauto
30797,13,Gent,Gent,51.03018,3.70146,1.8144757575276125,51.04208142126025,3.7192134227103457,2018,4,9,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30798,118,Gent teller 1,Gent,51.028049,3.7681359,2.463107995864414,51.03912970315122,3.7376354958345424,2018,5,13,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30798,119,Gent teller 2,Gent,51.0281795,3.7683918,2.471434701491565,51.03912970315122,3.7376354958345424,2018,5,13,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30800,13,Gent,Gent,51.03018,3.70146,1.906368851842585,51.02996047196504,3.728718137155058,2018,5,15,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30801,13,Gent,Gent,51.03018,3.70146,1.0801594497438345,51.02174515438658,3.7091208474700434,2018,5,15,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Voetganger
30802,13,Gent,Gent,51.03018,3.70146,1.7113149869708413,51.02007447832591,3.683005269798281,2018,5,9,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
30803,13,Gent,Gent,51.03018,3.70146,1.7472352906403452,51.01959325788793,3.719920803886042,2018,5,15,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30805,13,Gent,Gent,51.03018,3.70146,2.2193347614172056,51.0497749781931,3.7074944207272074,2018,5,10,44021,Gent,Normaal,Droog+Proper,Dag,met lichtgewonden,personenauto,personenauto
30806,13,Gent,Gent,51.03018,3.70146,1.6657651156857236,51.04017340389042,3.7192071749846156,2018,5,17,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
30810,13,Gent,Gent,51.03018,3.70146,1.8383430402712635,51.029550019032676,3.727728419705561,2018,5,11,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,onbekend,onbekend
30811,7,Evergem 1,Evergem,51.1089,3.70317,1.1943664544155324,51.10071296617716,3.7142436363239617,2018,5,15,44021,Gent,Regenval,"Nat, plassen",Dag,met lichtgewonden,personenauto,Vrachtwagen
