crash_row_id,site_id,site_name,site_gemeente,site_lat,site_long,distance_km,crash_lat,crash_long,DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_MUNTY_COLLISION_NL,TX_WEATHER_NL,TX_ROAD_CONDITION_NL,TX_LIGHT_CONDITION_NL,TX_CLASS_ACCIDENTS_NL,TX_ROAD_USR_TYPE1_NL,TX_ROAD_USR_TYPE2_NL
22614,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.36735912739261384,50.93921307279456,5.345992827792512,2017,12,16,71022,Hasselt,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Lichte vrachtauto
22771,47,Vilvoorde,Vilvoorde,50.91372,4.41497,0.296839135738135,50.913133318868304,4.410839470800342,2018,1,10,23088,Vilvoorde,Normaal,Droog,Dag,met lichtgewonden,Vrachtwagen,Vrachtwagen
22962,26,Zaventem,Zaventem,50.86995,4.45444,0.24779387824113772,50.86772524238689,4.454236432176539,2018,1,18,23094,Zaventem,Onbekend,Onbekend,Onbekend,met lichtgewonden,personenauto,Fiets
23289,96,Lier teller 2,Lier,51.11705,4.58444,0.04131031580710095,51.11722400067048,4.58391709083337,2018,1,7,12021,Lier,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,personenauto,personenauto
23289,95,Lier teller 1,Lier,51.11687,4.58437,0.050486170701261046,51.11722400067048,4.58391709083337,2018,1,7,12021,Lier,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,personenauto,personenauto
23334,127,Geel totem,Westerlo,51.1342966,4.9400421,0.2336751998817355,51.134271528240745,4.936693333235222,2018,1,13,13049,Westerlo,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
23334,112,Geel teller 2,Westerlo,51.1354992,4.9394789,0.237509266112833,51.134271528240745,4.936693333235222,2018,1,13,13049,Westerlo,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
23343,98,Geel teller 2,Geel,51.1481,4.99643,0.2676919747493336,51.15016892618068,4.994467727155527,2018,1,8,13008,Geel,Normaal,Droog,Dageraad - schemering,met lichtgewonden,onbekend,onbekend
23343,97,Geel teller 1,Geel,51.14813,4.99698,0.2865464718675906,51.15016892618068,4.994467727155527,2018,1,8,13008,Geel,Normaal,Droog,Dageraad - schemering,met lichtgewonden,onbekend,onbekend
23348,98,Geel teller 2,Geel,51.1481,4.99643,0.2561287445283689,51.15006803411988,4.994521955709557,2018,1,15,13008,Geel,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
23348,97,Geel teller 1,Geel,51.14813,4.99698,0.2753842224131563,51.15006803411988,4.994521955709557,2018,1,15,13008,Geel,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
23361,94,Herentals teller 2,Herentals,51.17345,4.81283,0.31855268150052335,51.174550177810055,4.817049009907655,2018,1,23,13011,Herentals,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
23361,110,Herentals totem,Herentals,51.1739426,4.811783,0.37327986699549404,51.174550177810055,4.817049009907655,2018,1,23,13011,Herentals,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
23364,94,Herentals teller 2,Herentals,51.17345,4.81283,0.28484213728664215,51.17450571326419,4.816552721509276,2018,1,7,13011,Herentals,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,onbekend,onbekend
23364,110,Herentals totem,Herentals,51.1739426,4.811783,0.33836114972259135,51.17450571326419,4.816552721509276,2018,1,7,13011,Herentals,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,onbekend,onbekend
23381,46,Pelt teller 2,Pelt,51.231,5.44375,0.15237315686703234,51.23013482475104,5.442052958025283,2018,1,16,72043,Pelt,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
23381,45,Pelt teller 1,Pelt,51.23127,5.44377,0.17385751585007256,51.23013482475104,5.442052958025283,2018,1,16,72043,Pelt,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
23515,144,test leuven,Leuven,50.875576,4.7153726,0.42147489408299005,50.87343774554365,4.720332362347533,2018,1,8,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,Fiets,Fiets
23515,69,Leuven teller 1,Leuven,50.87549,4.71526,0.42278467848624784,50.87343774554365,4.720332362347533,2018,1,8,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,Fiets,Fiets
23518,69,Leuven teller 1,Leuven,50.87549,4.71526,0.36243012888568604,50.87280560884954,4.718189726024455,2018,1,7,24062,Leuven,Normaal,Proper,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,personenauto
23518,144,test leuven,Leuven,50.875576,4.7153726,0.3660189339666307,50.87280560884954,4.718189726024455,2018,1,7,24062,Leuven,Normaal,Proper,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,personenauto
23528,77,Leuven teller 2,Leuven,50.88672,4.70796,0.21304859473337692,50.887933893776896,4.70561015697855,2018,1,21,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
23528,107,leuven totem,Leuven,50.8870744,4.7087919,0.24279046100706547,50.887933893776896,4.70561015697855,2018,1,21,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
23532,151,Leuven,District Leuven,50.8690262,4.6854839,0.345550217857162,50.87192246913996,4.68726884121998,2018,1,8,24062,Leuven,Onbekend,Onbekend,Onbekend,met lichtgewonden,personenauto,Fiets
23536,23,Tienen 3,Tienen,50.81324,4.93447,0.20519949667035348,50.81148268211456,4.935361549166998,2018,1,9,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
23536,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.20762820081710726,50.81148268211456,4.935361549166998,2018,1,9,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
23536,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.21209685016112426,50.81148268211456,4.935361549166998,2018,1,9,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
23564,87,Aarschot,Aarschot,50.99084,4.81259,0.01563243327960072,50.99071977949378,4.812474216448827,2018,1,11,24001,Aarschot,Normaal,"Nat, plassen+Proper",Dag,met lichtgewonden,personenauto,personenauto
23584,101,Diest teller 1,Diest,50.97799,5.04481,0.27253827048826285,50.97991183937585,5.042393956667795,2018,1,18,24020,Diest,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
23584,102,Diest teller 2,Diest,50.9779,5.04474,0.2775260297929383,50.97991183937585,5.042393956667795,2018,1,18,24020,Diest,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
23603,148,Hoeilaart,District Leuven,50.76699493,4.44471001,0.21703383600308543,50.76882997779373,4.443658537544244,2018,1,18,23033,Hoeilaart,Normaal,Onbekend,Dageraad - schemering,met lichtgewonden,Motorfiets,personenauto
23609,148,Hoeilaart,District Leuven,50.76699493,4.44471001,0.29655754497967673,50.76532160745981,4.447993485721611,2018,1,19,23033,Hoeilaart,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
23646,109,Zemst,Zemst,50.9903936,4.4707023,0.3910106494060216,50.9869044990821,4.4700070184642575,2018,1,11,23096,Zemst,Normaal,Droog,Dag,met lichtgewonden,onbekend,onbekend
23658,13,Gent,Gent,51.03018,3.70146,0.4296499924413101,51.031792067429,3.7070436947135663,2018,2,16,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,Voetganger
23678,119,Gent teller 2,Gent,51.0281795,3.7683918,0.3373553026049017,51.02587106355366,3.771521897055509,2018,1,16,44040,Melle,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
23678,118,Gent teller 1,Gent,51.028049,3.7681359,0.3387116394473612,51.02587106355366,3.771521897055509,2018,1,16,44040,Melle,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
23683,118,Gent teller 1,Gent,51.028049,3.7681359,0.482548372765384,51.02731994496733,3.7613340575348335,2018,1,7,44021,Gent,Normaal,"Nat, plassen",Dag,met lichtgewonden,personenauto,personenauto
23684,118,Gent teller 1,Gent,51.028049,3.7681359,0.4333380908332983,51.03054622583412,3.7633787697922254,2018,1,12,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
23684,119,Gent teller 2,Gent,51.0281795,3.7683918,0.43836153577186177,51.03054622583412,3.7633787697922254,2018,1,12,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
23690,119,Gent teller 2,Gent,51.0281795,3.7683918,0.2251722496019283,51.02656850875783,3.7703426055684983,2018,1,7,44021,Gent,"Sterke wind, rukwind",Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
23690,118,Gent teller 1,Gent,51.028049,3.7681359,0.22565012260337505,51.02656850875783,3.7703426055684983,2018,1,7,44021,Gent,"Sterke wind, rukwind",Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
23781,117,Melle teller 1,Melle,50.9986113,3.8040599,0.2886180455370445,51.001127561643074,3.805071876591776,2018,1,19,44040,Melle,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,personenauto
23781,116,Melle teller 2,Melle,50.9986113,3.8040599,0.2886180455370445,51.001127561643074,3.805071876591776,2018,1,19,44040,Melle,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,personenauto
23786,119,Gent teller 2,Gent,51.0281795,3.7683918,0.42131004696838537,51.02525677261955,3.772225372562197,2018,1,8,44040,Melle,"Sterke wind, rukwind",Droog,Dageraad - schemering,met lichtgewonden,personenauto,Voetganger
23786,118,Gent teller 1,Gent,51.028049,3.7681359,0.42213499466110843,51.02525677261955,3.772225372562197,2018,1,8,44040,Melle,"Sterke wind, rukwind",Droog,Dageraad - schemering,met lichtgewonden,personenauto,Voetganger
23826,131,Nevele,Deinze,51.0276612,3.558569,0.26395190481941755,51.03000971534981,3.5580198369630684,2018,1,7,44083,Deinze,Normaal,Droog,Dageraad - schemering,met lichtgewonden,Vrachtwagen,"één bestuurder, geen hindernis"
23996,125,Dendermonde totem,Dendermonde,51.0372706,4.1025998,0.4665745504997672,51.0330950954203,4.101941007174858,2018,1,21,42006,Dendermonde,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,personenauto,een weggebruiker tegen een hindernis
23996,122,Dendermonde teller 2,Dendermonde,51.0373918,4.1019222,0.4777735604305975,51.0330950954203,4.101941007174858,2018,1,21,42006,Dendermonde,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,personenauto,een weggebruiker tegen een hindernis
24006,142,TEST Validatie BRUGGE Y2H22022134,Brugge,51.22632,3.24095,0.2285605610302623,51.22458759359501,3.239183527707856,2018,1,18,31005,Brugge,Sneeuwval,"Ijzel, sneeuw","Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,onbekend,onbekend
24006,52,Brugge,Brugge,51.22632,3.24095,0.2285605610302623,51.22458759359501,3.239183527707856,2018,1,18,31005,Brugge,Sneeuwval,"Ijzel, sneeuw","Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,onbekend,onbekend
24013,142,TEST Validatie BRUGGE Y2H22022134,Brugge,51.22632,3.24095,0.43781926232878293,51.22456910113073,3.2353186378981285,2018,1,18,31005,Brugge,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,Fiets,personenauto
24013,52,Brugge,Brugge,51.22632,3.24095,0.43781926232878293,51.22456910113073,3.2353186378981285,2018,1,18,31005,Brugge,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,Fiets,personenauto
24068,15,Oostende 2,Oostende,51.21371,2.92743,0.11282207645063844,51.21282397856141,2.928219267495095,2018,2,14,35013,Oostende,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Fiets
24068,18,Oostende 1,Oostende,51.21378,2.92765,0.11345926788123444,51.21282397856141,2.928219267495095,2018,2,14,35013,Oostende,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Fiets
24069,18,Oostende 1,Oostende,51.21378,2.92765,0.1368575286852019,51.21491368676576,2.9268850640750723,2018,1,17,35013,Oostende,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
24069,15,Oostende 2,Oostende,51.21371,2.92743,0.1391218553057327,51.21491368676576,2.9268850640750723,2018,1,17,35013,Oostende,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
24073,15,Oostende 2,Oostende,51.21371,2.92743,0.461306952618858,51.20995905830287,2.930259394580612,2018,1,18,35013,Oostende,Mist (zichtbaarheid minder dan 100m),"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",dodelijk gewonden,Lichte vrachtauto,Fiets
24073,18,Oostende 1,Oostende,51.21378,2.92765,0.4621166424629294,51.20995905830287,2.930259394580612,2018,1,18,35013,Oostende,Mist (zichtbaarheid minder dan 100m),"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",dodelijk gewonden,Lichte vrachtauto,Fiets
24087,56,Torhout teller 2,Torhout,51.07147,3.08244,0.30745748231528913,51.07278896849544,3.078572407478286,2018,1,7,31033,Torhout,Onbekend,Onbekend,Onbekend,met lichtgewonden,onbekend,onbekend
24087,55,Torhout teller 1,Torhout,51.07161,3.08261,0.3110726698408146,51.07278896849544,3.078572407478286,2018,1,7,31033,Torhout,Onbekend,Onbekend,Onbekend,met lichtgewonden,onbekend,onbekend
24154,74,Kortrijk teller 1,Kortrijk,50.81909,3.25728,0.22831387285939525,50.81734384025988,3.2555702087350147,2018,1,7,34022,Kortrijk,Onbekend,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
24154,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.24466968027363195,50.81734384025988,3.2555702087350147,2018,1,7,34022,Kortrijk,Onbekend,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
24162,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.3776706653568362,50.82264207865816,3.2570365756735,2018,1,19,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Bromfiets,Fiets
24162,74,Kortrijk teller 1,Kortrijk,50.81909,3.25728,0.3953431102422483,50.82264207865816,3.2570365756735,2018,1,19,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Bromfiets,Fiets
24167,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.4209717126599818,50.82730326984716,3.2600881459298967,2018,1,19,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,personenauto
24168,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.49311719534857296,50.82997133886433,3.2559239971495235,2018,1,1,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
24169,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.48235149451016546,50.82895431398914,3.2565453851715795,2018,1,7,34022,Kortrijk,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Bromfiets,Bromfiets
24170,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.3327329077996488,50.82772254458468,3.2637631814293755,2018,1,8,34022,Kortrijk,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Andere weggebruiker
24174,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.2699955869206195,50.821088903176936,3.254800113963319,2018,1,19,34022,Kortrijk,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
24174,74,Kortrijk teller 1,Kortrijk,50.81909,3.25728,0.2824027424568487,50.821088903176936,3.254800113963319,2018,1,19,34022,Kortrijk,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
24209,66,Nieuwpoort totem,Nieuwpoort,51.1347,2.74369,0.2479931744600429,51.133193493220645,2.7463107577468704,2018,1,8,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
24209,63,Nieuwpoort teller 3,Nieuwpoort,51.13529,2.74289,0.33363816146418956,51.133193493220645,2.7463107577468704,2018,1,8,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
24237,42,Maasmechelen teller 2,Maasmechelen,50.97043,5.6981,0.20471009618583266,50.97216567446143,5.699074699473181,2018,1,12,73107,Maasmechelen,Normaal,"Nat, plassen",Dag,met lichtgewonden,Bromfiets,personenauto
24237,41,Maasmechelen teller 1,Maasmechelen,50.97025,5.69799,0.22614877298050248,50.97216567446143,5.699074699473181,2018,1,12,73107,Maasmechelen,Normaal,"Nat, plassen",Dag,met lichtgewonden,Bromfiets,personenauto
24241,41,Maasmechelen teller 1,Maasmechelen,50.97025,5.69799,0.4806108022874336,50.96890024682584,5.691469648261745,2018,1,15,73107,Maasmechelen,Onbekend,Onbekend,Dag,met lichtgewonden,onbekend,onbekend
24241,42,Maasmechelen teller 2,Maasmechelen,50.97043,5.6981,0.49445665037729897,50.96890024682584,5.691469648261745,2018,1,15,73107,Maasmechelen,Onbekend,Onbekend,Dag,met lichtgewonden,onbekend,onbekend
24295,140,Hasselt ring,Hasselt,50.9300038,5.3438616,0.3933681963664058,50.93344005655028,5.345195804518843,2018,1,20,71022,Hasselt,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,personenauto,Voetganger
24298,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.3173143336606712,50.943824227000086,5.343382313325414,2018,1,17,71022,Hasselt,Onbekend,Onbekend,Onbekend,met lichtgewonden,personenauto,Motorfiets
24298,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.374640173758574,50.943824227000086,5.343382313325414,2018,1,17,71022,Hasselt,Onbekend,Onbekend,Onbekend,met lichtgewonden,personenauto,Motorfiets
24303,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.3173143336606712,50.943824227000086,5.343382313325414,2018,1,22,71022,Hasselt,Onbekend,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
24303,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.374640173758574,50.943824227000086,5.343382313325414,2018,1,22,71022,Hasselt,Onbekend,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
24305,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.3470018240810962,50.941202778445096,5.336805548670995,2018,1,7,71022,Hasselt,Normaal,"Nat, plassen",Dageraad - schemering,met lichtgewonden,personenauto,Fiets
24305,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.38850814527275324,50.941202778445096,5.336805548670995,2018,1,7,71022,Hasselt,Normaal,"Nat, plassen",Dageraad - schemering,met lichtgewonden,personenauto,Fiets
24437,146,Overijse 2,District Vilvoorde-gewestwegen,50.7881478,4.4902818,0.40762066275442443,50.78530604102481,4.493944733830616,2018,2,10,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,Vrachtwagen,Vrachtwagen
24437,145,Overijse,District Vilvoorde-gewestwegen,50.7885856,4.4908759,0.4237041745962712,50.78530604102481,4.493944733830616,2018,2,10,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,Vrachtwagen,Vrachtwagen
24440,1,Machelen,Machelen,50.91618331151478,4.456121776137429,0.2512816473757054,50.917139947414825,4.459369232622936,2018,2,18,23047,Machelen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
24441,27,Grimbergen,Meise,50.92127,4.34013,0.12011312247901582,50.92222248205076,4.339321717225768,2018,2,10,23050,Meise,Regenval,"Nat, plassen",Dag,met lichtgewonden,personenauto,personenauto
24886,2,Brasschaat 2,Brasschaat,51.27512,4.47169,0.0660776105202289,51.27461629884505,4.471185980558311,2018,2,15,11008,Brasschaat,Normaal,Droog,Dag,met lichtgewonden,Bromfiets,personenauto
24886,3,Brasschaat 1,Brasschaat,51.27503,4.47222,0.08538049716492038,51.27461629884505,4.471185980558311,2018,2,15,11008,Brasschaat,Normaal,Droog,Dag,met lichtgewonden,Bromfiets,personenauto
24973,88,Westerlo teller 1,Westerlo,51.082,4.91325,0.3289044799404828,51.08479306174769,4.911700036448812,2018,2,16,13049,Westerlo,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
24973,89,Westerlo teller 2,Westerlo,51.08191,4.91334,0.34043398123570706,51.08479306174769,4.911700036448812,2018,2,16,13049,Westerlo,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
24975,112,Geel teller 2,Westerlo,51.1354992,4.9394789,0.10486619805924405,51.13488709287463,4.93833552755779,2018,2,8,13049,Westerlo,Normaal,Droog,Dag,met lichtgewonden,personenauto,Vrachtwagen
24975,127,Geel totem,Westerlo,51.1342966,4.9400421,0.13597771708969827,51.13488709287463,4.93833552755779,2018,2,8,13049,Westerlo,Normaal,Droog,Dag,met lichtgewonden,personenauto,Vrachtwagen
24976,112,Geel teller 2,Westerlo,51.1354992,4.9394789,0.10486619805924405,51.13488709287463,4.93833552755779,2018,2,6,13049,Westerlo,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Lichte vrachtauto
24976,127,Geel totem,Westerlo,51.1342966,4.9400421,0.13597771708969827,51.13488709287463,4.93833552755779,2018,2,6,13049,Westerlo,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Lichte vrachtauto
24999,135,Retie 2,Dessel,51.2544998,5.1040064,0.015266503881573957,51.25455259115159,5.1042089045921575,2018,2,14,13006,Dessel,Normaal,"Nat, plassen",Dag,met lichtgewonden,Motorfiets,Lichte vrachtauto
24999,134,Retie,Dessel,51.2548405,5.1037658,0.044449964868359955,51.25455259115159,5.1042089045921575,2018,2,14,13006,Dessel,Normaal,"Nat, plassen",Dag,met lichtgewonden,Motorfiets,Lichte vrachtauto
25074,21,Bilzen,Bilzen,50.86015,5.50161,0.4690066286456603,50.86377527377929,5.505025599581138,2018,2,17,73006,Bilzen,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
25076,21,Bilzen,Bilzen,50.86015,5.50161,0.27584775666949757,50.85808978244651,5.499420769188003,2018,2,15,73032,Hoeselt,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
25117,151,Leuven,District Leuven,50.8690262,4.6854839,0.4262397152242875,50.87274878485351,4.684034792331628,2018,2,15,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,personenauto,personenauto
25138,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.009770190624328684,50.81334426656314,4.9351716095648674,2018,2,19,24107,Tienen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
25138,23,Tienen 3,Tienen,50.81324,4.93447,0.05063909509282226,50.81334426656314,4.9351716095648674,2018,2,19,24107,Tienen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
25138,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.057237242823281576,50.81334426656314,4.9351716095648674,2018,2,19,24107,Tienen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,Fiets
25152,101,Diest teller 1,Diest,50.97799,5.04481,0.2997271878796883,50.9801191898935,5.0474354209003485,2018,2,7,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
25152,102,Diest teller 2,Diest,50.9779,5.04474,0.3106457628074169,50.9801191898935,5.0474354209003485,2018,2,7,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
25233,118,Gent teller 1,Gent,51.028049,3.7681359,0.07615675302769037,51.02846594027336,3.767271965127867,2018,2,10,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
25233,119,Gent teller 2,Gent,51.0281795,3.7683918,0.08454420534592963,51.02846594027336,3.767271965127867,2018,2,10,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
25423,128,Lokeren teller 1,Lokeren,51.09644,3.97023,0.33953180701150465,51.09893901231162,3.973024007415672,2018,2,19,46014,Lokeren,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
25423,129,Lokeren teller 2,Lokeren,51.09612,3.97025,0.3684837595678526,51.09893901231162,3.973024007415672,2018,2,19,46014,Lokeren,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
25435,126,Hamme totem,Hamme,51.1017709,4.1469307,0.22566932469037498,51.10098413227439,4.143951478189793,2018,2,10,42008,Hamme,Onbekend,Onbekend,Dag,met lichtgewonden,personenauto,Voetganger
25516,54,Brugge teller 2,Brugge,51.23015,3.22818,0.43005867693108846,51.22878124074533,3.2339565730217856,2018,2,18,31005,Brugge,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Bromfiets,personenauto
25516,53,Brugge teller 1,Brugge,51.23023,3.228,0.4449458373750202,51.22878124074533,3.2339565730217856,2018,2,18,31005,Brugge,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Bromfiets,personenauto
25518,142,TEST Validatie BRUGGE Y2H22022134,Brugge,51.22632,3.24095,0.22675715784383021,51.2246912740347,3.238990499295502,2018,2,17,31005,Brugge,Onbekend,Onbekend,Dageraad - schemering,met lichtgewonden,Fiets,Fiets
25518,52,Brugge,Brugge,51.22632,3.24095,0.22675715784383021,51.2246912740347,3.238990499295502,2018,2,17,31005,Brugge,Onbekend,Onbekend,Dageraad - schemering,met lichtgewonden,Fiets,Fiets
25528,54,Brugge teller 2,Brugge,51.23015,3.22818,0.04819330080887995,51.22973955558887,3.227957674719672,2018,2,1,31005,Brugge,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,"één bestuurder, geen hindernis"
25528,53,Brugge teller 1,Brugge,51.23023,3.228,0.0546145038340848,51.22973955558887,3.227957674719672,2018,2,1,31005,Brugge,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,"één bestuurder, geen hindernis"
25542,142,TEST Validatie BRUGGE Y2H22022134,Brugge,51.22632,3.24095,0.30507566742782294,51.22359165186412,3.24141146351631,2018,2,18,31005,Brugge,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,Bromfiets,personenauto
